regionp	fdr.result
132	0.00134634327816579	0
133	0.00134754078728543	0
134	0.00135828205313638	0
135	0.00136157063747577	0
136	0.00136560912072349	0
137	0.00140936593494083	0
138	0.00144380219347201	0
139	0.00147444055652422	0
140	0.00147627013327128	0
141	0.00147915849151877	0
142	0.00151491127246676	0
143	0.00152208880837418	0
144	0.0015287016407535	0
145	0.00152920839330144	0
146	0.00153694840868179	0
147	0.00153996233044816	0
148	0.00156103608544002	0
149	0.00158575292145946	0
150	0.00160146234812439	0
151	0.00160520052694425	0
152	0.00160893446062104	0
153	0.00160931337895902	0
154	0.00161778139785565	0
155	0.00163936835133848	0
156	0.00164046990095064	0
157	0.00164900129954287	0
158	0.00165084589488866	0
159	0.00165458864610366	0
160	0.00165980768160435	0
161	0.00166642991231044	0
162	0.00167021329045615	0
163	0.00168886228209161	0
164	0.00169139330473568	0
165	0.00171068549157301	0
166	0.00171182953072776	0
167	0.00172896037175472	0
168	0.00174604722415855	0
169	0.00175514579220707	0
170	0.00176728491404885	0
171	0.00178592699586762	0
172	0.00181453174250119	0
173	0.0018192481036718	0
174	0.00183477413392424	0
175	0.00185695733840557	0
176	0.00187599085506134	0
177	0.00188835751104323	0
178	0.00190804515755268	0
179	0.00193902764169064	0
180	0.00195608109609071	0
181	0.00198220636947392	0
182	0.00198347899434307	0
183	0.00198608706144507	0
184	0.00198821610151609	0
185	0.00198953646985808	0
186	0.00200416097276394	0
187	0.00201774329226397	0
188	0.00205996237512841	0
189	0.0020802901380244	0
190	0.00209179635057579	0
191	0.00210724968187543	0
192	0.00211052652992043	0
193	0.00212386702327397	0
194	0.00212473631843948	0
195	0.00213949458164284	0
196	0.00215012086123347	0
197	0.00218940133122987	0
198	0.0022090258980131	0
199	0.0022146735862821	0
200	0.00221658599103247	0
201	0.00222060422333851	0
202	0.00225271329940192	0
203	0.00228973685482773	0
204	0.00230444134491416	0
205	0.00230591805010562	0
206	0.00235912251564607	0
207	0.00237794914969066	0
208	0.00237813739441708	0
209	0.00238423589343027	0
210	0.00238508821634096	0
211	0.00240661241877047	0
212	0.00241978257183087	0
213	0.00243035407111786	0
214	0.00246408689223604	0
215	0.00247855654876834	0
216	0.00249109654483498	0
217	0.00249828238130142	0
218	0.00251622085152879	0
219	0.00252254763975519	0
220	0.00254799523608202	0
221	0.00255535751336356	0
222	0.00256033468625915	0
223	0.00256209650405376	0
224	0.00256836112848644	0
225	0.00258672599770797	0
226	0.00260286699145497	0
227	0.00261337576362691	0
228	0.00262469104125846	0
229	0.00264221948292077	0
230	0.00265504430478595	0
231	0.00269947632698725	0
232	0.00270795585060079	0
233	0.00272435502117614	0
234	0.00272806313891665	0
235	0.00273019590706115	0
236	0.00273107228409294	0
237	0.00275347816042016	0
238	0.0027539745247063	0
239	0.00275840726344755	0
240	0.00276633264444527	0
241	0.00278131512938249	0
242	0.00278811191229472	0
243	0.00279187787768646	0
244	0.00281459842589106	0
245	0.00282823314855258	0
246	0.0028284161108655	0
247	0.00283108798321762	0
248	0.00283279199855666	0
249	0.00284685427311042	0
250	0.00284847294498943	0
251	0.00284964196680914	0
252	0.00287928794458744	0
253	0.00288308885447899	0
254	0.00288732265358625	0
255	0.0028888710532553	0
256	0.00289510064951182	0
257	0.00289801713184094	0
258	0.00293660731915445	0
259	0.00294150419660895	0
260	0.00294915032274749	0
261	0.0029575161375916	0
262	0.00296140643093245	0
263	0.00297066905280541	0
264	0.00297510461048249	0
265	0.00297678193558899	0
266	0.00298261647025161	0
267	0.00298284413164581	0
268	0.00298931621749625	0
269	0.0029963740144894	0
270	0.0029996845244224	0
271	0.0030016939898683	0
272	0.00300598194079904	0
273	0.00301433862761382	0
274	0.0030732725466965	0
275	0.00308686332723568	0
276	0.00309881432878562	0
277	0.00313627108118227	0
278	0.00314659597612838	0
279	0.00315922170657573	0
280	0.00316431295738533	0
281	0.00318807009701831	0
282	0.00320384494806754	0
283	0.0032292264588506	0
284	0.00323951949201725	0
285	0.00324047048672774	0
286	0.00324590888023248	0
287	0.0032542514363603	0
288	0.00329155140610845	0
289	0.00329308533148419	0
290	0.00330898992209678	0
291	0.0033170469406903	0
292	0.00331911520625419	0
293	0.00332207178907248	0
294	0.00333796269198085	0
295	0.00335085950598798	0
296	0.00340956037244268	0
297	0.00342032135403369	0
298	0.0034271603622793	0
299	0.0034485514354235	0
300	0.003449151892615	0
301	0.00346111027833399	0
302	0.00347190169999637	0
303	0.00347907406488288	0
304	0.00348703299733584	0
305	0.00349986331441402	0
306	0.00352418149180083	0
307	0.00353654058320113	0
308	0.00355049210943021	0
309	0.00355152804630338	0
310	0.00355161168157852	0
311	0.00356773060303535	0
312	0.00357661782153163	0
313	0.00358088129092769	0
314	0.00358249744172095	0
315	0.00359008683210453	0
316	0.00360074760051508	0
317	0.00360146891672148	0
318	0.00362659942810474	0
319	0.00362939873833919	0
320	0.00364136476711533	0
321	0.00364727956209081	0
322	0.0036686612937396	0
323	0.0037006707686641	0
324	0.00376818441071927	0
325	0.00380528449199754	0
326	0.00381194052655264	0
327	0.00381197191012045	0
328	0.00382022049110074	0
329	0.00382081324366802	0
330	0.00383282258515566	0
331	0.00383533595751095	0
332	0.00384618810824401	0
333	0.00384829864115133	0
334	0.00387796851406626	0
335	0.00388136905947252	0
336	0.00390205702026133	0
337	0.00391229217418783	0
338	0.00393141162440598	0
339	0.00394872110134455	0
340	0.00394951758824931	0
341	0.00395279804324558	0
342	0.00395967255598526	0
343	0.00397500661062142	0
344	0.0040042264738144	0
345	0.00401821003483136	0
346	0.00404432131928319	0
347	0.00404812466419192	0
348	0.00408135154811292	0
349	0.00410600582534477	0
350	0.0041187275808056	0
351	0.00412285632385887	0
352	0.00412666400958961	0
353	0.00414119674252511	0
354	0.00415135501321305	0
355	0.00421681481320629	0
356	0.00422761676631943	0
357	0.00426387430059713	0
358	0.00430532518164151	0
359	0.00431031535863895	0
360	0.00431521978212354	0
361	0.00433071811246321	0
362	0.00433299014393859	0
363	0.00434381554777843	0
364	0.00435700928021186	0
365	0.00435717999368227	0
366	0.00436221705779365	0
367	0.00436311789072194	0
368	0.00438263805769764	0
369	0.00438568965775204	0
370	0.00438598506604476	0
371	0.00442346741622195	0
372	0.00446516169075239	0
373	0.00446926245004806	0
374	0.00450063520784426	0
375	0.00450237681778414	0
376	0.00452196403120372	0
377	0.00452852865012515	0
378	0.00454210682405959	0
379	0.00457048613319603	0
380	0.00459206061473319	0
381	0.00461995744422081	0
382	0.00462701781883398	0
383	0.00467793294089015	0
384	0.00467947184645696	0
385	0.0046897867872219	0
386	0.00469685482772196	0
387	0.00470002665733352	0
388	0.00470324294292904	0
389	0.00471509868271925	0
390	0.00472251011169309	0
391	0.00477064376242251	0
392	0.0047772446077559	0
393	0.00483123978998257	0
394	0.00486916129751514	0
395	0.00487589850618004	0
396	0.00488998180810056	0
397	0.00490003957869853	0
398	0.00495580753069871	0
399	0.00496948980650752	0
400	0.00497366870565279	0
401	0.00502714674400953	0
402	0.00504869363165006	0
403	0.00507416670855352	0
404	0.00508889668264197	0
405	0.00509702052646972	0
406	0.00510604493904361	0
407	0.00511403137263928	0
408	0.00512229012345756	0
409	0.00516325205616416	0
410	0.0051874291866669	0
411	0.00520944584179772	0
412	0.00521542202608573	0
413	0.00527300098270973	0
414	0.00527821228763048	0
415	0.00528005049975311	0
416	0.00529693754096488	0
417	0.00529972401006071	0
418	0.0053046003267513	0
419	0.00534128591333834	0
420	0.00535332313417904	0
421	0.00538159069880807	0
422	0.00538461510882993	0
423	0.00539355104234243	0
424	0.00542129201605754	0
425	0.00542346514487424	0
426	0.0054465553806956	0
427	0.00544777509492642	0
428	0.00547582145567333	0
429	0.00550105669283677	0
430	0.00551357310698277	0
431	0.00553331273769013	0
432	0.00553597946614813	0
433	0.0055849522123339	0
434	0.0055898468082064	0
435	0.00560392437406079	0
436	0.00563723950753773	0
437	0.00564304790435838	0
438	0.00567733632571744	0
439	0.0056786650480725	0
440	0.00569552842492211	0
441	0.00570645196275078	0
442	0.00573675093074341	0
443	0.00575263550791027	0
444	0.00576249179133094	0
445	0.00577136638318566	0
446	0.00579866152028887	0
447	0.00582420747496841	0
448	0.0058300206373901	0
449	0.00584490669686285	0
450	0.00584920111973085	0
451	0.00586087867620796	0
452	0.00587226151879799	0
453	0.00589524878631371	0
454	0.00590793998554481	0
455	0.00595496473435949	0
456	0.00600575682513812	0
457	0.0060196253455664	0
458	0.00602579317141128	0
459	0.00603367651012389	0
460	0.00603534227439702	0
461	0.0060659247366655	0
462	0.00608164720628384	0
463	0.00608217835227917	0
464	0.00608651863021559	0
465	0.0060936107402327	0
466	0.00610282902131399	0
467	0.00611895899930729	0
468	0.0061358166532982	0
469	0.00613719078933175	0
470	0.00614239156818943	0
471	0.00616125887105947	0
472	0.00616563648531367	0
473	0.00618765553205268	0
474	0.00619719855605137	0
475	0.00620420972477008	0
476	0.00621540857776936	0
477	0.00622008183186316	0
478	0.00624921712654958	0
479	0.00625258880684741	0
480	0.00626728770877572	0
481	0.00633591823476019	0
482	0.00634141591586924	0
483	0.00638252650894994	0
484	0.00638690529669699	0
485	0.00639087775982804	0
486	0.00639610839877443	0
487	0.00639978955905237	0
488	0.00641355059427903	0
489	0.00641802913337962	0
490	0.00642955348534134	0
491	0.00644416193918772	0
492	0.00645858368430212	0
493	0.00645893413894969	0
494	0.00647420149124566	0
495	0.00650751356066165	0
496	0.00654035928961009	0
497	0.00656896972514279	0
498	0.00658906568067475	0
499	0.00661125270636745	0
500	0.00661365518560782	0
501	0.00661426433555957	0
502	0.00661665322889903	0
503	0.00661704604678372	0
504	0.00661718787904397	0
505	0.0066360880011818	0
506	0.00663708689751818	0
507	0.00666929382913491	0
508	0.00667011224379994	0
509	0.00667554983560942	0
510	0.0066757254733496	0
511	0.00669005093382208	0
512	0.00670148595996573	0
513	0.00672010093270197	0
514	0.00672097815296612	0
515	0.00674803944288005	0
516	0.00677507809646917	0
517	0.00679628636236634	0
518	0.00680007598795519	0
519	0.00690048799509818	0
520	0.00690188931817405	0
521	0.00693367249989915	0
522	0.00697601146725046	0
523	0.00697630935835897	0
524	0.00697769657536231	0
525	0.00701788080142317	0
526	0.00703592209477774	0
527	0.00704520995431306	0
528	0.00704845778997484	0
529	0.00705003210863636	0
530	0.00705393009781374	0
531	0.00706714200091174	0
532	0.00715366686000168	0
533	0.0071616242543286	0
534	0.00719621213743721	0
535	0.00719869465391812	0
536	0.00724027114842735	0
537	0.00727824868875841	0
538	0.00728021450716415	0
539	0.00728048895707879	0
540	0.00730001092936438	0
541	0.00733858214645642	0
542	0.00735492957398818	0
543	0.0073713352807756	0
544	0.00739112561200014	0
545	0.00743907907597551	0
546	0.00744085135282688	0
547	0.00745533612440836	0
548	0.00747298041422215	0
549	0.00747966396176825	0
550	0.00749428352355799	0
551	0.0074962732718152	0
552	0.00749729555094555	0
553	0.00750577637464268	0
554	0.00750647021419863	0
555	0.00756733421430056	0
556	0.00757650249867054	0
557	0.00757770672488373	0
558	0.00760061267116308	0
559	0.00760375172488375	0
560	0.0076161978303663	0
561	0.00763220820939968	0
562	0.00765961176411149	0
563	0.00766211621847211	0
564	0.00766719002555725	0
565	0.00767253654981392	0
566	0.0077225836186937	0
567	0.00773516122751043	0
568	0.00776447563115227	0
569	0.00776957299263537	0
570	0.0078033284687884	0
571	0.00780723307888921	0
572	0.00783446806756688	0
573	0.00785313918338189	0
574	0.00789432133877289	0
575	0.00789708149321198	0
576	0.00793018831340595	0
577	0.00795769591220697	0
578	0.00797174202089724	0
579	0.00797771739791164	0
580	0.00798701513810392	0
581	0.0080066451400403	0
582	0.00800969924499151	0
583	0.00804883151305531	0
584	0.00806779742276819	0
585	0.00809927771778729	0
586	0.00811279719950292	0
587	0.00814050417827032	0
588	0.0081450700169222	0
589	0.00816694884610506	0
590	0.00816726751931367	0
591	0.0082224446525028	0
592	0.00824167124434265	0
593	0.00824596386503854	0
594	0.00828191531474036	0
595	0.00828616763532723	0
596	0.00828963973050048	0
597	0.00829237277212449	0
598	0.00830003883421564	0
599	0.00830005533087703	0
600	0.00830040828414873	0
601	0.00832690418195483	0
602	0.00835160458989452	0
603	0.00839941309562215	0
604	0.00839947265924169	0
605	0.00843964763148528	0
606	0.00844431317746077	0
607	0.00852777198220989	0
608	0.00854895812957274	0
609	0.00856984639445483	0
610	0.00859831238175553	0
611	0.00860416721126689	0
612	0.00861904536840827	0
613	0.0086638622797957	0
614	0.00866520732554591	0
615	0.00867134735726917	0
616	0.00869149485001725	0
617	0.00871089109747012	0
618	0.0087319769359694	0
619	0.00873650101904025	0
620	0.00874708038408633	0
621	0.00876396440168085	0
622	0.00877623783568074	0
623	0.008783078313866	0
624	0.00878353568563665	0
625	0.00878744422425531	0
626	0.00881984391885014	0
627	0.00887569907791531	0
628	0.00896887004681913	0
629	0.00899635178394205	0
630	0.00900716255381589	0
631	0.00903339711730662	0
632	0.00906138256287825	0
633	0.00906929431125555	0
634	0.00907822705573544	0
635	0.00911039779543526	0
636	0.00913708636346815	0
637	0.0091628088295919	0
638	0.00918174659865438	0
639	0.00920373140254367	0
640	0.0092067890486591	0
641	0.00922345277601526	0
642	0.00925031453343865	0
643	0.00925143194708717	0
644	0.00934702528826137	0
645	0.00934940815331751	0
646	0.00936208490626585	0
647	0.00937011700416602	0
648	0.00940287166554335	0
649	0.00940369403664978	0
650	0.00942254139736301	0
651	0.009430358666994	0
652	0.00943804469220056	0
653	0.00948174744862475	0
654	0.00950696129296512	0
655	0.00950867425876743	0
656	0.00950938733820981	0
657	0.00953138107683673	0
658	0.0095331115005628	0
659	0.00955748531895455	0
660	0.00956774798531626	0
661	0.00957346223632719	0
662	0.00960062794859075	0
663	0.00963229946266568	0
664	0.00965705256064301	0
665	0.00966807922849525	0
666	0.00969144049028198	0
667	0.0096981139294632	0
668	0.00969925075859542	0
669	0.00972055774285037	0
670	0.00972295025985013	0
671	0.00972314557385644	0
672	0.009735266448266	0
673	0.0097362638503246	0
674	0.00975025700214674	0
675	0.00978103157982625	0
676	0.00982008639837529	0
677	0.00982929583833581	0
678	0.0098417381253689	0
679	0.00987397380616269	0
680	0.00987787275226594	0
681	0.00988657313188021	0
682	0.00991498102511422	0
683	0.00991678983296978	0
684	0.00993404180695194	0
685	0.010029076584366	0
686	0.0100317978204534	0
687	0.0100318010839288	0
688	0.0100640194281227	0
689	0.0100934173949941	0
690	0.0101540506500978	0
691	0.0101852372508482	0
692	0.0102077675083901	0
693	0.0102432288744879	0
694	0.0102507810833751	0
695	0.0102785207003021	0
696	0.0103204407775031	0
697	0.0103541088791737	0
698	0.0103753396265935	0
699	0.0103866098806584	0
700	0.0103868900087042	0
701	0.0104051302074541	0
702	0.0104052209759023	0
703	0.0104233385747117	0
704	0.0104363693746856	0
705	0.0104529206838873	0
706	0.0104736178516765	0
707	0.0104747392227416	0
708	0.0105050238891244	0
709	0.0105159875417904	0
710	0.0105264422800056	0
711	0.0105463960949643	0
712	0.0105473892235749	0
713	0.010564001669792	0
714	0.0105773615357166	0
715	0.0105954368985447	0
716	0.0105984061900901	0
717	0.0106012049401681	0
718	0.0106661693828006	0
719	0.0106748012616031	0
720	0.0107077400626376	0
721	0.0107172931305778	0
722	0.0107362373741712	0
723	0.0107395375952667	0
724	0.0107555614294888	0
725	0.010760120651528	0
726	0.0108079769702145	0
727	0.0108366512076532	0
728	0.010849223020651	0
729	0.0108665200581963	0
730	0.0108732210065544	0
731	0.0109177181340639	0
732	0.0109181178547292	0
733	0.0109257548674472	0
734	0.0109565888284096	0
735	0.0109637146310622	0
736	0.0109849393153459	0
737	0.0110149866829033	0
738	0.0110315645281988	0
739	0.0110365953526858	0
740	0.0110510685900658	0
741	0.011066851262481	0
742	0.0110684984382348	0
743	0.0110756945251816	0
744	0.0110805874404917	0
745	0.0111196353020419	0
746	0.0111436266366732	0
747	0.0111738822548108	0
748	0.0111764011159182	0
749	0.0112237472616353	0
750	0.0112633251794601	0
751	0.0112776199162279	0
752	0.0112892100488568	0
753	0.0112934140843091	0
754	0.0113148871833176	0
755	0.0113375674152129	0
756	0.0113423743782232	0
757	0.0113459493600314	0
758	0.0113955194533443	0
759	0.0113987677323946	0
760	0.0114316464987741	0
761	0.0114422220009762	0
762	0.011445579196534	0
763	0.0114569063792801	0
764	0.0114974669004662	0
765	0.0115019762370271	0
766	0.0115456349094403	0
767	0.011602724944772	0
768	0.0116048488949046	0
769	0.0116192994118394	0
770	0.011621327092566	0
771	0.0116738542255036	0
772	0.0116807939838886	0
773	0.011699437869737	0
774	0.0117004878152444	0
775	0.0117711389770073	0
776	0.011774890920584	0
777	0.0118344184777922	0
778	0.0118364410511566	0
779	0.0118837670428007	0
780	0.0119375059955272	0
781	0.0119416919701253	0
782	0.0119458635260303	0
783	0.011958501120579	0
784	0.0119994679572957	0
785	0.0120066470775565	0
786	0.0120116933078493	0
787	0.0120188490588777	0
788	0.012033481748824	0
789	0.012042528925092	0
790	0.0120523150232435	0
791	0.0120562353917262	0
792	0.0120708267582839	0
793	0.0121269511993703	0
794	0.0121855897457305	0
795	0.0121978627375345	0
796	0.0122079650983108	0
797	0.0122308064625373	0
798	0.0122741716952825	0
799	0.0122899779988877	0
800	0.0123009564574985	0
801	0.0123164423313945	0
802	0.0123504116009356	0
803	0.0123906715315928	0
804	0.0123920421671063	0
805	0.0124518318510478	0
806	0.0125255092743869	0
807	0.0125356867885081	0
808	0.0125359524063731	0
809	0.0125630060252341	0
810	0.0125812400355012	0
811	0.0125941530919439	0
812	0.012600733524349	0
813	0.0126095964468164	0
814	0.0126416206585501	0
815	0.0126578848642725	0
816	0.0126796401398888	0
817	0.012726697134735	0
818	0.0128252530718225	0
819	0.0128353914394309	0
820	0.0128494902596814	0
821	0.012912050165308	0
822	0.0129562423240816	0
823	0.0129741434001578	0
824	0.0129825335130579	0
825	0.0130239421250576	0
826	0.0130272187867543	0
827	0.0130348895146348	0
828	0.0130468299668183	0
829	0.0130588912074634	0
830	0.0130888465921567	0
831	0.0130950101715461	0
832	0.0130965837631226	0
833	0.0131188360429587	0
834	0.0131294779428789	0
835	0.0131387994225163	0
836	0.0131507821156343	0
837	0.0131710933777659	0
838	0.0131892221496831	0
839	0.0131997101346886	0
840	0.0132032971802001	0
841	0.0132362701145956	0
842	0.0132663263842053	0
843	0.0132782237494419	0
844	0.0133067962917172	0
845	0.0133097549948143	0
846	0.0133301635106276	0
847	0.0133604354015816	0
848	0.0133670357650448	0
849	0.0134101783826573	0
850	0.0134276201059269	0
851	0.0134552890660683	0
852	0.0135137387768103	0
853	0.0135310270851743	0
854	0.0135386781972687	0
855	0.0135470729383377	0
856	0.0135482981501547	0
857	0.0135535585993127	0
858	0.0135915267522541	0
859	0.0136476362655885	0
860	0.0136568030058386	0
861	0.0136614962839454	0
862	0.0136730782820415	0
863	0.0136846404896781	0
864	0.0136890450910333	0
865	0.0137167287750449	0
866	0.0137749925542822	0
867	0.013791042011826	0
868	0.0138092540044961	0
869	0.0138106475235921	0
870	0.0138202659145092	0
871	0.0138214659873258	0
872	0.0138382293008684	0
873	0.0138506118818033	0
874	0.0138723291995321	0
875	0.0138727918809649	0
876	0.0138805752442802	0
877	0.0138815844633311	0
878	0.0139115275383217	0
879	0.0139119521359514	0
880	0.0139515440203029	0
881	0.0139737305167819	0
882	0.0139860027886905	0
883	0.0139863482523614	0
884	0.0140084159609253	0
885	0.0140087429853002	0
886	0.0140178537778429	0
887	0.0140390143475624	0
888	0.0140414490001457	0
889	0.014121657909067	0
890	0.0141355820075276	0
891	0.0141412695061702	0
892	0.0141674835549899	0
893	0.0141682374392084	0
894	0.0141786399525724	0
895	0.0142021907928017	0
896	0.0142029033779761	0
897	0.0142696981861945	0
898	0.0142774709984862	0
899	0.0142945587002611	0
900	0.0143163913584266	0
901	0.0143254092437145	0
902	0.0143289889827638	0
903	0.0143449508078962	0
904	0.0143704775296374	0
905	0.0144042591169042	0
906	0.014455104637407	0
907	0.0144577613377265	0
908	0.0144629807076981	0
909	0.0144911062656845	0
910	0.0144934588906808	0
911	0.0145033341652717	0
912	0.0145124073495548	0
913	0.0145285523352258	0
914	0.0146170282209655	0
915	0.0146372585608997	0
916	0.0146455393450039	0
917	0.0146463790134489	0
918	0.0146478400923595	0
919	0.0146842269650379	0
920	0.0146953110034588	0
921	0.0147220785538897	0
922	0.0147232556737426	0
923	0.0147322629133803	0
924	0.0147393205866894	0
925	0.0147593384851537	0
926	0.0147604005051262	0
927	0.0147611280311452	0
928	0.0147714464904062	0
929	0.0148151128037101	0
930	0.0148288051141824	0
931	0.0148800047101675	0
932	0.0149312406883893	0
933	0.0149863897799818	0
934	0.0149909948349112	0
935	0.015023374882304	0
936	0.0150236499236577	0
937	0.0150296325128493	0
938	0.015093355489936	0
939	0.0151271063991784	0
940	0.0151474076758647	0
941	0.0151967647093905	0
942	0.0152310411142291	0
943	0.0152953578241443	0
944	0.0153137650176609	0
945	0.0153262887241932	0
946	0.0153481102069569	0
947	0.0153653567740676	0
948	0.0153742341074212	0
949	0.0153744825295296	0
950	0.0153760869183226	0
951	0.0153901177520843	0
952	0.0153905995437843	0
953	0.0153983672174687	0
954	0.0154119664834488	0
955	0.015437519468621	0
956	0.0154517413603434	0
957	0.015456475770271	0
958	0.0154680337679887	0
959	0.0155153957642721	0
960	0.0155378360346793	0
961	0.0155867662370982	0
962	0.0155870489864031	0
963	0.0156009557953181	0
964	0.0156182866194699	0
965	0.0156707975353917	0
966	0.0156781566358705	0
967	0.0157157592767523	0
968	0.0157439043854008	0
969	0.0157868653527169	0
970	0.0158189450593851	0
971	0.0158357659927254	0
972	0.0158405757604513	0
973	0.0159023570800379	0
974	0.0160225371523072	0
975	0.0160863481754777	0
976	0.0161081227386148	0
977	0.0161085870582557	0
978	0.0161110607272744	0
979	0.0161752876966032	0
980	0.0161765673647515	0
981	0.0161841246353432	0
982	0.0162033082172632	0
983	0.0162791512225776	0
984	0.016289308104116	0
985	0.016343048524145	0
986	0.0163441361823712	0
987	0.0163503107049826	0
988	0.0163738872840525	0
989	0.0163907889990508	0
990	0.0164043736955023	0
991	0.0164741892668437	0
992	0.0165230018732582	0
993	0.0165702242972478	0
994	0.0165718916055867	0
995	0.0165807388180017	0
996	0.0166169248548694	0
997	0.0166534105954172	0
998	0.016674912778842	0
999	0.0166787457931196	0
1000	0.0167346845315305	0
1001	0.0167598499308414	0
1002	0.0167645158953525	0
1003	0.016780306531723	0
1004	0.0168187140573867	0
1005	0.0168279380855219	0
1006	0.0168371309284355	0
1007	0.0168638168442305	0
1008	0.0168910462550794	0
1009	0.0169024321238756	0
1010	0.016944946448419	0
1011	0.0169492877513218	0
1012	0.0169576225749251	0
1013	0.0169926899602963	0
1014	0.0170043490198892	0
1015	0.0170175075577072	0
1016	0.0171162136744698	0
1017	0.0171376968161784	0
1018	0.0171529196069563	0
1019	0.0171636491703169	0
1020	0.0171793917083006	0
1021	0.01721002511306	0
1022	0.0172205746758703	0
1023	0.0172274513963135	0
1024	0.0172686860486789	0
1025	0.0172910698210461	0
1026	0.0172911685426253	0
1027	0.0173443447895763	0
1028	0.0173522109005148	0
1029	0.0173573196324414	0
1030	0.0173976128229877	0
1031	0.0174432053585052	0
1032	0.0174716267969872	0
1033	0.017497022952725	0
1034	0.0175171456651092	0
1035	0.0175277110593188	0
1036	0.0175373980531348	0
1037	0.0175845350191537	0
1038	0.0175875922615821	0
1039	0.0176404199297064	0
1040	0.0176530654443501	0
1041	0.0176559416236204	0
1042	0.0176792210998517	0
1043	0.0177281832049195	0
1044	0.017745736384346	0
1045	0.017810887414971	0
1046	0.0178157891660918	0
1047	0.0178203453961874	0
1048	0.0178335536072061	0
1049	0.0178706581801184	0
1050	0.017878609660336	0
1051	0.0179036765692228	0
1052	0.0179334282166472	0
1053	0.0179344710671924	0
1054	0.0179625763760634	0
1055	0.0179990831315923	0
1056	0.0180043509214467	0
1057	0.0180368030179315	0
1058	0.0181068001195062	0
1059	0.018134477252021	0
1060	0.0181383810991693	0
1061	0.018141802043072	0
1062	0.0181454520034709	0
1063	0.0181525999928418	0
1064	0.0182039842289717	0
1065	0.0182302525275665	0
1066	0.0182471079692196	0
1067	0.0182512049083795	0
1068	0.0182548501088098	0
1069	0.0182599103528177	0
1070	0.0182704776307767	0
1071	0.0182754989268884	0
