V1	V2	V3
Locus20545	0.386288926491866	NA	NA
Locus20556	0.611341271465671	NA	NA
Locus20560	0.564072872909625	NA	NA
Locus20564	0.654115105087985	NA	NA
Locus20565	0.821388425889107	NA	NA
Locus20566	0.702745136733701	NA	NA
Locus20567	0.400885653664431	NA	NA
Locus2057	0.577614478341145	NA	NA
Locus20572	0.655580593767323	NA	NA
Locus20577	0.291745823288772	NA	NA
Locus2058	0.694832271006993	NA	NA
Locus20581	0.0622159803648343	NA	NA
Locus20582	0.507295053733137	NA	NA
Locus2059	0.300208532277959	NA	NA
Locus20593	0.321051547782352	NA	NA
Locus20594	0.783712078815334	NA	NA
Locus20596	0.57976329755951	NA	NA
Locus20600	0.242525138537074	NA	NA
Locus20604	0.08261034524999	NA	NA
Locus20607	0.531684324577472	NA	NA
Locus2061	0.0813624989433993	NA	NA
Locus20610	0.309283198783037	NA	NA
Locus20611	0.140339422113296	NA	NA
Locus20616	0.263474650031625	NA	NA
Locus2062	0.0223448253435207	NA	NA
Locus20620	0.0549073048441181	NA	NA
Locus20624	0.336185632836398	NA	NA
Locus20628	0.121344179584223	NA	NA
Locus20633	0.0172911685426253	NA	NA
Locus20636	0.269930793000379	NA	NA
Locus20637	0.248744187020967	NA	NA
Locus20639	0.346073320657295	NA	NA
Locus20640	0.00940287166554336	NA	NA
Locus20641	0.278557509311426	NA	NA
Locus20642	0.477550280966854	NA	NA
Locus20647	0.0148800047101675	NA	NA
Locus20649	0.415933011825241	NA	NA
Locus20651	0.0214572538046814	NA	NA
Locus20653	0.145595344603361	NA	NA
Locus20654	0.233953948832288	NA	NA
Locus20657	0.0573591144649572	NA	NA
Locus20658	0.00314659597612838	NA	NA
Locus20663	0.691517524872338	NA	NA
Locus20664	0.118749259941608	NA	NA
Locus20665	0.49746673718093	NA	NA
Locus20667	0.155931433760519	NA	NA
Locus2067	0.0420572073398598	NA	NA
Locus20671	0.575328123994961	NA	NA
Locus20673	0.972126120697969	NA	NA
Locus20676	0.16332262677148	NA	NA
Locus20678	0.0718093032605336	NA	NA
Locus20686	0.732831157692299	NA	NA
Locus2069	0.255193557105235	NA	NA
Locus20691	0.318143093915117	NA	NA
Locus20693	0.376773994227935	NA	NA
Locus20694	0.178691485350864	NA	NA
Locus2070	0.891003036132673	NA	NA
Locus20701	0.00222060422333851	NA	NA
Locus20703	0.709979919244548	NA	NA
Locus20704	0.448475259378955	NA	NA
Locus2071	0.156992075186132	NA	NA
Locus20710	0.687950002098182	NA	NA
Locus20716	0.0065403592896101	NA	NA
Locus20717	0.438097998780446	NA	NA
Locus20721	0.728115961573288	NA	NA
Locus20722	0.615046256598014	NA	NA
Locus20723	0.252847247884767	NA	NA
Locus20724	0.0671174304945308	NA	NA
Locus20725	0.484562472020971	NA	NA
Locus20727	0.164545265780101	NA	NA
Locus20729	0.020899121072694	NA	NA
Locus20734	0.300376809320599	NA	NA
Locus20735	0.457128686157505	NA	NA
Locus20737	0.763816346274854	NA	NA
Locus2074	0.354051830461082	NA	NA
Locus20740	0.197240070615396	NA	NA
Locus20743	0.00793018831340596	NA	NA
Locus20746	0.253994469191497	NA	NA
Locus20748	0.289849869048557	NA	NA
Locus20749	0.433472069441726	NA	NA
Locus20750	0.0523092405221443	NA	NA
Locus20752	0.130951975776209	NA	NA
Locus20756	0.0828097137193666	NA	NA
Locus20759	0.177383809694305	NA	NA
Locus20763	0.109616790113457	NA	NA
Locus20772	0.253457277695346	NA	NA
Locus20773	0.0304063530041416	NA	NA
Locus20776	0.0186307880226054	NA	NA
Locus20778	0.706437948702089	NA	NA
Locus2078	0.050625979009184	NA	NA
Locus20786	0.182471248965342	NA	NA
Locus20796	0.502503732433099	NA	NA
Locus208	0.087719569613836	NA	NA
Locus2080	0.319081484542971	NA	NA
Locus20801	0.249410863309208	NA	NA
Locus20802	0.0652409509256101	NA	NA
Locus20804	0.617908716538152	NA	NA
Locus20805	0.0692551945537582	NA	NA
Locus20806	0.0168279380855219	NA	NA
Locus20808	0.669365004319641	NA	NA
Locus2081	0.0230729118578084	NA	NA
Locus20810	0.116318206407192	NA	NA
Locus20815	0.282184777881364	NA	NA
Locus20817	0.604273323905933	NA	NA
Locus20818	0.0750929661522018	NA	NA
Locus20819	0.517668694749402	NA	NA
Locus2082	0.663909333641701	NA	NA
Locus20820	0.0725521601545196	NA	NA
Locus20823	0.831753744750501	NA	NA
Locus20826	0.894615871265187	NA	NA
Locus20835	0.718808626376686	NA	NA
Locus20841	0.357224917538873	NA	NA
Locus20842	0.682656583907345	NA	NA
Locus20844	0.00780723307888922	NA	NA
Locus20858	0.34237531139567	NA	NA
Locus20860	0.308007785804481	NA	NA
Locus20862	0.706433704161622	NA	NA
Locus20867	0.307997378343321	NA	NA
Locus2087	0.208492014821662	NA	NA
Locus20873	0.244218033041876	NA	NA
Locus20874	0.609363720183756	NA	NA
Locus20876	0.384654374046223	NA	NA
Locus20879	0.306314246109083	NA	NA
Locus20882	0.171820408430764	NA	NA
Locus20887	0.584684457168425	NA	NA
Locus20896	0.427283655920096	NA	NA
Locus209	0.172331293392787	NA	NA
Locus2090	0.252128419698769	NA	NA
Locus20903	0.892424963479039	NA	NA
Locus20905	0.212863935147949	NA	NA
Locus20909	0.488581137439139	NA	NA
Locus2091	0.91112036924199	NA	NA
Locus20910	0.485135227449615	NA	NA
Locus20914	0.0230494239129174	NA	NA
Locus20921	0.476136889340159	NA	NA
Locus20926	0.177096364366937	NA	NA
Locus20927	0.458058889123532	NA	NA
Locus20928	0.70429370943527	NA	NA
Locus20930	0.671820660104544	NA	NA
Locus20939	0.905072879337027	NA	NA
Locus2094	0.71687310961797	NA	NA
Locus20946	0.151543670114217	NA	NA
Locus20949	0.0745490712218646	NA	NA
Locus20952	0.422427420234536	NA	NA
Locus2096	0.891497143721037	NA	NA
Locus20960	0.0175277110593189	NA	NA
Locus20962	0.31973820566228	NA	NA
Locus20965	0.413405916571867	NA	NA
Locus20968	0.563268228641931	NA	NA
Locus2097	0.0600134542095368	NA	NA
Locus20973	0.0747774059596828	NA	NA
Locus20978	0.0149312406883894	NA	NA
Locus2098	0.433300225686612	NA	NA
Locus20980	0.142038633167347	NA	NA
Locus20982	0.264526766447186	NA	NA
Locus20987	0.183653780676301	NA	NA
Locus2099	0.00288732265358625	NA	NA
Locus20993	0.535411556150104	NA	NA
Locus20994	0.0215490835069831	NA	NA
Locus20999	0.571492074712686	NA	NA
Locus210	0.726838108511051	NA	NA
Locus21003	0.368756967543991	NA	NA
Locus21008	0.403885025109781	NA	NA
Locus21009	0.0943497285245214	NA	NA
Locus2101	0.0305087092724821	NA	NA
Locus21010	0.0181454520034709	NA	NA
Locus21015	0.0643346275265476	NA	NA
Locus21016	0.351476279319897	NA	NA
Locus21018	0.203419389073732	NA	NA
Locus21019	0.331210113285171	NA	NA
Locus21021	0.506138066796607	NA	NA
Locus21023	0.461362844325422	NA	NA
Locus21024	0.0835256989425356	NA	NA
Locus21038	0.641912894663857	NA	NA
Locus21039	0.605679288220139	NA	NA
Locus2104	0.113401752949736	NA	NA
Locus21041	0.0818299955366781	NA	NA
Locus21046	0.0285255551784085	NA	NA
Locus21048	0.425327871135559	NA	NA
Locus21049	0.785622370072131	NA	NA
Locus2105	0.649590249059681	NA	NA
Locus21050	0.050736949159813	NA	NA
Locus21051	0.858393345684696	NA	NA
Locus21058	0.380052405512391	NA	NA
Locus2106	0.0203198231217881	NA	NA
Locus21060	0.79018147091203	NA	NA
Locus21064	0.648523507406981	NA	NA
Locus21066	0.0284934988661691	NA	NA
Locus21067	0.456173837264146	NA	NA
Locus21071	0.0491677309290555	NA	NA
Locus21072	0.0080992777177873	NA	NA
Locus21076	0.159975495067086	NA	NA
Locus2108	0.389882805143262	NA	NA
Locus21080	0.180406947121537	NA	NA
Locus21099	0.410271531943087	NA	NA
Locus21107	0.576206751863784	NA	NA
Locus21108	0.643983366002665	NA	NA
Locus21109	0.466776972490867	NA	NA
Locus21112	0.79834471456129	NA	NA
Locus21115	0.283999664711527	NA	NA
Locus21116	0.713803695198789	NA	NA
Locus21117	0.00795769591220697	NA	NA
Locus21118	0.415685035615532	NA	NA
Locus21120	0.141870348956905	NA	NA
Locus21123	0.210047465496752	NA	NA
Locus21124	0.55313077181215	NA	NA
Locus21126	0.342597635876226	NA	NA
Locus21129	0.682625502390876	NA	NA
Locus21135	0.204401744617191	NA	NA
Locus21137	0.407479465857624	NA	NA
Locus21138	0.162131550502804	NA	NA
Locus21143	0.764214279016966	NA	NA
Locus21144	0.543237104708539	NA	NA
Locus21146	0.266821484271871	NA	NA
Locus21149	0.183483565163931	NA	NA
Locus21153	0.671871364057165	NA	NA
Locus21155	0.0803448055051632	NA	NA
Locus21157	0.569041080643369	NA	NA
Locus21163	0.137467777104294	NA	NA
Locus21168	0.232867816251666	NA	NA
Locus21172	0.413321750741877	NA	NA
Locus21173	0.292090484468204	NA	NA
Locus21177	0.260042920854532	NA	NA
Locus21179	0.0325665900300472	NA	NA
Locus2118	0.718874023046109	NA	NA
Locus21180	0.548933441979463	NA	NA
Locus21183	0.77286173293885	NA	NA
Locus21185	0.0476449521067011	NA	NA
Locus21189	0.0330900058467793	NA	NA
Locus21193	0.228654356950536	NA	NA
Locus21196	0.484399126361995	NA	NA
Locus21199	0.258262303112585	NA	NA
Locus212	0.321892134858932	NA	NA
Locus21212	0.0105473892235749	NA	NA
Locus21213	0.0447582642466967	NA	NA
Locus2122	0.901805257858796	NA	NA
Locus21222	0.0574846092433586	NA	NA
Locus21226	0.751528484504412	NA	NA
Locus21227	0.00241978257183087	NA	NA
Locus21228	0.0436198965100377	NA	NA
Locus21230	0.288706397082562	NA	NA
Locus21232	0.596954369713829	NA	NA
Locus21233	0.0208118225964418	NA	NA
Locus21234	0.427124448383892	NA	NA
Locus21235	0.138853099127408	NA	NA
Locus21237	0.20630141555279	NA	NA
Locus2124	0.162120228926253	NA	NA
Locus21242	0.572916755884881	NA	NA
Locus21243	0.602965671240045	NA	NA
Locus21244	0.812875654241236	NA	NA
Locus21246	0.0784358063782359	NA	NA
Locus21248	0.0784780016018573	NA	NA
Locus2126	0.216475720307521	NA	NA
Locus21261	0.232175634709378	NA	NA
Locus21264	0.476394662814041	NA	NA
Locus21266	0.548266010514423	NA	NA
Locus21269	0.464395816890894	NA	NA
Locus2127	0.190381300638413	NA	NA
Locus21278	0.231002471462958	NA	NA
Locus2128	0.597501360299455	NA	NA
Locus21284	0.872104490143137	NA	NA
Locus21287	0.974784636120404	NA	NA
Locus2129	0.701325922697272	NA	NA
Locus21290	0.101581104829929	NA	NA
Locus21294	0.0112934140843091	NA	NA
Locus21299	0.0120066470775565	NA	NA
Locus21300	0.590491048901402	NA	NA
Locus21302	0.706297691835583	NA	NA
Locus21308	0.485441990990202	NA	NA
Locus21312	0.0479668125937757	NA	NA
Locus21314	0.303009801196825	NA	NA
Locus21319	0.322657194125245	NA	NA
Locus2132	0.785214244675193	NA	NA
Locus21329	0.296913305301573	NA	NA
Locus2133	0.284352258973472	NA	NA
Locus21333	0.406989823947289	NA	NA
Locus21336	0.146123347523169	NA	NA
Locus21337	0.314877972377666	NA	NA
Locus2134	0.525043755451283	NA	NA
Locus21341	0.00887569907791532	NA	NA
Locus21342	0.124909406658762	NA	NA
Locus21345	0.0407480694026119	NA	NA
Locus21349	0.93050116258238	NA	NA
Locus2135	0.166414835386179	NA	NA
Locus21350	0.177015926129043	NA	NA
Locus21352	0.436869387332122	NA	NA
Locus21353	0.122741772136646	NA	NA
Locus21354	0.444335846600554	NA	NA
Locus21358	0.170151528782554	NA	NA
Locus21359	0.0324439819976784	NA	NA
Locus2136	0.1172206422565	NA	NA
Locus21364	0.169996573792605	NA	NA
Locus2137	0.174348648320686	NA	NA
Locus21371	0.00613719078933176	NA	NA
Locus21372	0.279897841518787	NA	NA
Locus21373	0.00814050417827033	NA	NA
Locus21374	0.0503592548246911	NA	NA
Locus21380	0.21693190751595	NA	NA
Locus21381	0.230485451723461	NA	NA
Locus21383	0.223608763094625	NA	NA
Locus21384	0.218735888440516	NA	NA
Locus21387	0.794255248699826	NA	NA
Locus214	0.357061916788067	NA	NA
Locus2140	0.314397470790054	NA	NA
Locus21405	0.0545838370012594	NA	NA
Locus21406	0.119070230470687	NA	NA
Locus2141	0.0182599103528177	NA	NA
Locus21416	0.0927079282971299	NA	NA
Locus21417	0.054073394509205	NA	NA
Locus21418	0.964493907117137	NA	NA
Locus21420	0.445009535100036	NA	NA
Locus21423	0.265836181871831	NA	NA
Locus21430	0.373790301439006	NA	NA
Locus21432	0.127493032890178	NA	NA
Locus21436	0.192206576606627	NA	NA
Locus21440	0.355284837054698	NA	NA
Locus21441	0.849930539507579	NA	NA
Locus21443	0.362047785010098	NA	NA
Locus21446	0.179784795552945	NA	NA
Locus2145	0.579730584074519	NA	NA
Locus21452	0.448907438485505	NA	NA
Locus21459	0.380550902698807	NA	NA
Locus2146	0.313090586218253	NA	NA
Locus21460	0.559578468318797	NA	NA
Locus21462	0.301966443827438	NA	NA
Locus21463	0.00876396440168086	NA	NA
Locus21468	0.493167579911825	NA	NA
Locus21469	0.664360910797891	NA	NA
Locus21470	0.134640942899524	NA	NA
Locus21473	0.612682252331512	NA	NA
Locus21474	0.87041825296628	NA	NA
Locus21485	0.552920660222092	NA	NA
Locus21487	0.443500134460598	NA	NA
Locus21488	0.00724027114842735	NA	NA
Locus2149	0.22040610335841	NA	NA
Locus21490	0.506660643548583	NA	NA
Locus2150	0.622617135407327	NA	NA
Locus21505	0.280178869093468	NA	NA
Locus21506	0.247370008813797	NA	NA
Locus21511	0.0142696981861945	NA	NA
Locus21513	0.207959856673515	NA	NA
Locus21518	0.51792174935958	NA	NA
Locus21521	0.411922032209638	NA	NA
Locus21525	0.297617435369128	NA	NA
Locus21526	0.0407999318997347	NA	NA
Locus21533	0.839841936991989	NA	NA
Locus21537	0.154086355291366	NA	NA
Locus21545	0.0184558639463642	NA	NA
Locus21547	0.0524987070628335	NA	NA
Locus2155	0.159611383400502	NA	NA
Locus21553	0.0738954094575689	NA	NA
Locus21556	0.170395977158975	NA	NA
Locus21557	0.312317554980931	NA	NA
Locus21562	0.557751678875321	NA	NA
Locus21565	0.257028753469041	NA	NA
Locus21571	0.458720621160679	NA	NA
Locus21574	0.593387603982108	NA	NA
Locus21579	0.757121541155529	NA	NA
Locus2158	0.239909566067686	NA	NA
Locus21584	0.960057342701324	NA	NA
Locus2159	0.144246996953306	NA	NA
Locus21596	0.720891398480602	NA	NA
Locus21598	0.228421155737557	NA	NA
Locus2160	0.443905013526724	NA	NA
Locus21600	0.70323414820211	NA	NA
Locus21602	0.126742069657938	NA	NA
Locus21605	0.281913282768852	NA	NA
Locus21607	0.375904722635959	NA	NA
Locus21608	0.4278570539908	NA	NA
Locus21613	0.00496948980650752	NA	NA
Locus21619	0.709130624800918	NA	NA
Locus2162	0.000553151730008002	NA	NA
Locus21620	0.000934191329418802	NA	NA
Locus21621	0.094736628707442	NA	NA
Locus21622	0.693690822933314	NA	NA
Locus21623	0.0607000491537695	NA	NA
Locus21624	0.467947457796855	NA	NA
Locus21625	0.0538935036236686	NA	NA
Locus21626	0.170113609649167	NA	NA
Locus21628	0.475393877241425	NA	NA
Locus21629	0.206265142516218	NA	NA
Locus2163	0.0166749127788421	NA	NA
Locus21638	0.0561732866319863	NA	NA
Locus21643	0.165982492118015	NA	NA
Locus21650	0.154566656417394	NA	NA
Locus21655	0.007494283523558	NA	NA
Locus21665	0.0756112404583513	NA	NA
Locus21666	0.815164217666121	NA	NA
Locus21667	0.370982194367957	NA	NA
Locus21668	0.234864438727271	NA	NA
Locus2167	0.0720933258147233	NA	NA
Locus21673	0.242404649965311	NA	NA
Locus21677	0.0226066281436284	NA	NA
Locus21678	0.026448278697621	NA	NA
Locus21679	0.158979650552077	NA	NA
Locus21682	0.647793259258487	NA	NA
Locus21685	0.000983984144682355	NA	NA
Locus21687	0.216942054851139	NA	NA
Locus21697	0.433277180069898	NA	NA
Locus21698	0.28956632552081	NA	NA
Locus21699	0.0695104674236063	NA	NA
Locus217	0.107908559017754	NA	NA
Locus2170	0.00247855654876834	NA	NA
Locus21700	0.764446042372263	NA	NA
Locus21701	0.796246208609559	NA	NA
Locus21703	0.830392046045816	NA	NA
Locus21708	0.00193902764169064	NA	NA
Locus2171	0.204944431585829	NA	NA
Locus21710	0.0104233385747117	NA	NA
Locus21713	0.300518542914128	NA	NA
Locus21714	0.151621134954038	NA	NA
Locus2172	0.479772935095422	NA	NA
Locus21722	0.00874708038408634	NA	NA
Locus21727	0.53697895903805	NA	NA
Locus2173	0.02530016889124	NA	NA
Locus21730	0.293078155295765	NA	NA
Locus21733	0.787079077412665	NA	NA
Locus21737	0.218407994966118	NA	NA
Locus2174	0.353874905694911	NA	NA
Locus21743	0.0954115447204079	NA	NA
Locus21746	0.24730749600374	NA	NA
Locus21749	0.183148446247145	NA	NA
Locus2175	0.204864264423704	NA	NA
Locus21751	0.145336126035162	NA	NA
Locus21754	0.439213205415811	NA	NA
Locus21759	0.525268607443852	NA	NA
Locus2176	0.044814565657519	NA	NA
Locus2177	0.0333259424398896	NA	NA
Locus21770	0.399811339130216	NA	NA
Locus21774	0.062538324659027	NA	NA
Locus21776	0.71086097187364	NA	NA
Locus21779	0.0852851053204985	NA	NA
Locus2178	0.916573909172993	NA	NA
Locus21789	0.322423384166417	NA	NA
Locus2179	0.107491249218159	NA	NA
Locus21795	0.0142029033779761	NA	NA
Locus21796	0.308056643104552	NA	NA
Locus218	0.0775606151880768	NA	NA
Locus2180	0.232854672149913	NA	NA
Locus21802	0.833936906039318	NA	NA
Locus21804	0.109795860629257	NA	NA
Locus2181	0.0803416403722001	NA	NA
Locus21812	0.0900692446920303	NA	NA
Locus21814	0.084099426566393	NA	NA
Locus21815	0.442741426699347	NA	NA
Locus2182	0.157899285641138	NA	NA
Locus21824	0.734284359015405	NA	NA
Locus21825	0.716152333524697	NA	NA
Locus21829	0.0638796149034697	NA	NA
Locus2183	0.334533355589605	NA	NA
Locus21838	0.191624644707687	NA	NA
Locus2184	0.262297609146971	NA	NA
Locus21840	0.427357657234001	NA	NA
Locus21844	0.601824555237479	NA	NA
Locus21849	0.019588792950362	NA	NA
Locus2185	0.463586040853883	NA	NA
Locus21854	0.660151010088588	NA	NA
Locus21856	0.206685890305729	NA	NA
Locus21857	0.0575456880103493	NA	NA
Locus21871	0.370072900911723	NA	NA
Locus21874	0.0484494865486868	NA	NA
Locus21877	0.0283165825344591	NA	NA
Locus21878	0.0535184897986293	NA	NA
Locus21881	0.316869165640066	NA	NA
Locus21888	0.823145340387431	NA	NA
Locus21889	0.0705098256982816	NA	NA
Locus21894	0.301455767755299	NA	NA
Locus21895	0.753509580444489	NA	NA
Locus21898	0.56178792355706	NA	NA
Locus219	0.00625258880684741	NA	NA
Locus2190	0.650503276789476	NA	NA
Locus21906	0.245622475436212	NA	NA
Locus2191	0.670839501135694	NA	NA
Locus21910	0.0172205746758704	NA	NA
Locus21921	0.170936226005028	NA	NA
Locus21930	0.130099108999717	NA	NA
Locus21933	0.00804883151305532	NA	NA
Locus21939	0.129898789629681	NA	NA
Locus2194	0.955478320409982	NA	NA
Locus21940	0.212461394519942	NA	NA
Locus21946	0.231754787802486	NA	NA
Locus2195	0.0517576829912508	NA	NA
Locus21951	0.848089878053312	NA	NA
Locus21954	0.509838219988259	NA	NA
Locus21955	0.0198087784567032	NA	NA
Locus21961	0.366758946533312	NA	NA
Locus21962	0.306885444231871	NA	NA
Locus21964	0.105333172866092	NA	NA
Locus21965	0.41529919863922	NA	NA
Locus21966	0.0385674341957579	NA	NA
Locus21973	0.626515389102509	NA	NA
Locus21975	0.163095444379869	NA	NA
Locus21976	0.149843081833824	NA	NA
Locus21981	0.514200217747268	NA	NA
Locus21982	0.146621578176838	NA	NA
Locus2199	0.314577684471874	NA	NA
Locus21994	0.175130471665261	NA	NA
Locus21997	0.420867148515259	NA	NA
Locus21998	0.15378527250299	NA	NA
Locus21999	0.490772186751823	NA	NA
Locus22	0.23284652175862	NA	NA
Locus22001	0.0454049548828858	NA	NA
Locus22009	0.663712009859005	NA	NA
Locus2201	0.194255151794371	NA	NA
Locus22013	0.00538159069880807	NA	NA
Locus22017	0.799348739652509	NA	NA
Locus22019	0.125085063312156	NA	NA
Locus2202	0.4358303755411	NA	NA
Locus22026	0.0266365487698863	NA	NA
Locus22029	0.00760061267116309	NA	NA
Locus22033	0.217769755508313	NA	NA
Locus22038	0.742656475837291	NA	NA
Locus22040	0.990832538571771	NA	NA
Locus22046	0.662178367760657	NA	NA
Locus22050	0.265121756942221	NA	NA
Locus22053	0.487987452120323	NA	NA
Locus22060	0.746220582628685	NA	NA
Locus22061	0.685916702664948	NA	NA
Locus22062	0.495843084586778	NA	NA
Locus22064	0.502387835900893	NA	NA
Locus22067	0.101861006377205	NA	NA
Locus22076	0.901793272011942	NA	NA
Locus22077	0.50154687905036	NA	NA
Locus2208	0.347514408526745	NA	NA
Locus22083	0.0159023570800379	NA	NA
Locus22084	0.623144247260862	NA	NA
Locus22087	0.159879221898075	NA	NA
Locus22090	0.295204828619487	NA	NA
Locus22091	0.0255267108324198	NA	NA
Locus22094	0.620320392307165	NA	NA
Locus22095	0.00816726751931367	NA	NA
Locus22099	0.432512406625969	NA	NA
Locus221	0.980464185695528	NA	NA
Locus2210	0.366247692635965	NA	NA
Locus22111	0.411092794736206	NA	NA
Locus22114	0.622897707361616	NA	NA
Locus22117	0.465167261173502	NA	NA
Locus2212	0.133279545282524	NA	NA
Locus22122	0.0671779814521435	NA	NA
Locus22127	0.108249725899529	NA	NA
Locus22129	0.698315101768081	NA	NA
Locus22131	0.164480080707257	NA	NA
Locus22137	0.670496431376086	NA	NA
Locus22138	0.167861868405907	NA	NA
Locus22140	0.0697200691879038	NA	NA
Locus22142	0.166796428677637	NA	NA
Locus22147	0.0168910462550794	NA	NA
Locus22149	0.228020427733781	NA	NA
Locus22153	0.183931091559036	NA	NA
Locus22158	0.118352362865401	NA	NA
Locus2216	0.0958561162407139	NA	NA
Locus22163	0.782695240359095	NA	NA
Locus22168	0.646488491624678	NA	NA
Locus2217	0.66511192511748	NA	NA
Locus22170	0.56805137068735	NA	NA
Locus22171	0.106281129905162	NA	NA
Locus22175	0.0724882906161732	NA	NA
Locus22194	0.670112689933458	NA	NA
Locus22197	0.372098613766755	NA	NA
Locus22199	0.271495029054394	NA	NA
Locus22214	0.530757582598638	NA	NA
Locus22215	0.629768312603373	NA	NA
Locus22216	0.992987683415804	NA	NA
Locus22219	0.944423815067488	NA	NA
Locus2222	0.621644962253086	NA	NA
Locus22222	0.173424300978923	NA	NA
Locus22228	0.82472881010724	NA	NA
Locus2223	0.000231203377375531	NA	NA
Locus2224	0.224063244239733	NA	NA
Locus22243	0.428179198321888	NA	NA
Locus22248	0.685575177565066	NA	NA
Locus22253	0.426548951508155	NA	NA
Locus22260	0.71439139300045	NA	NA
Locus22265	0.465522690471924	NA	NA
Locus22266	0.303982976946903	NA	NA
Locus22269	0.206575693743925	NA	NA
Locus2227	0.56907421081039	NA	NA
Locus22273	0.609632263184411	NA	NA
Locus22278	0.642618048588745	NA	NA
Locus22281	0.0771054620476873	NA	NA
Locus22292	0.0118344184777922	NA	NA
Locus22293	0.527887182938875	NA	NA
Locus22295	0.011445579196534	NA	NA
Locus22296	0.363337646546141	NA	NA
Locus22300	0.185341816073747	NA	NA
Locus22302	0.732775250984727	NA	NA
Locus22306	0.528468800689084	NA	NA
Locus22308	0.159841432456637	NA	NA
Locus22312	0.237453241303828	NA	NA
Locus22317	0.362771494270804	NA	NA
Locus22323	0.142335119291917	NA	NA
Locus22329	0.0237722487808289	NA	NA
Locus22337	0.00171182953072776	NA	NA
Locus22338	0.607848085535176	NA	NA
Locus22339	0.534643188567327	NA	NA
Locus22341	0.595110770870623	NA	NA
Locus22343	0.295565229361553	NA	NA
Locus22347	0.317608123499391	NA	NA
Locus2235	0.575049602883779	NA	NA
Locus22351	0.417730379573642	NA	NA
Locus22352	0.56567530469223	NA	NA
Locus22357	0.212956572051036	NA	NA
Locus22363	0.236888483799464	NA	NA
Locus22369	0.201320412406605	NA	NA
Locus22370	0.106130280016661	NA	NA
Locus22371	0.678048867542651	NA	NA
Locus22376	0.495067399231369	NA	NA
Locus22378	0.821985690877641	NA	NA
Locus22390	0.468789519222697	NA	NA
Locus22394	0.60743927412857	NA	NA
Locus22396	0.766697706700887	NA	NA
Locus22397	0.543079770278698	NA	NA
Locus22398	0.245608701186601	NA	NA
Locus22402	0.979450270516862	NA	NA
Locus22403	0.00275347816042017	NA	NA
Locus22406	0.745724703551662	NA	NA
Locus22410	0.115580644563495	NA	NA
Locus22419	0.172757366639717	NA	NA
Locus2242	0.616157765818415	NA	NA
Locus22421	0.590134043372822	NA	NA
Locus22422	0.750937099216705	NA	NA
Locus22423	0.404905574988286	NA	NA
Locus22424	0.0978669486469444	NA	NA
Locus22425	0.516306043132723	NA	NA
Locus22427	0.332833993388671	NA	NA
Locus2243	0.159768376831649	NA	NA
Locus22431	0.269130187262572	NA	NA
Locus22432	0.355402781115605	NA	NA
Locus22436	0.130349402427482	NA	NA
Locus22437	0.0825029067771406	NA	NA
Locus22438	0.0614558817225875	NA	NA
Locus2244	0.00060398400176509	NA	NA
Locus22443	0.795034958351189	NA	NA
Locus22445	0.288658545376617	NA	NA
Locus22447	0.266528464231132	NA	NA
Locus22449	0.896197138391923	NA	NA
Locus2246	0.157740075147083	NA	NA
Locus22460	0.866193453724443	NA	NA
Locus22465	0.842807796667335	NA	NA
Locus22469	0.565704966146284	NA	NA
Locus22472	0.580018318064127	NA	NA
Locus22476	0.78878988296713	NA	NA
Locus22479	0.0890539536529334	NA	NA
Locus22480	0.0282294895269847	NA	NA
Locus22481	0.302797865551106	NA	NA
Locus22488	0.980754864391158	NA	NA
Locus22490	0.224328090710565	NA	NA
Locus22493	0.163001284254796	NA	NA
Locus22497	0.528757740355723	NA	NA
Locus22499	0.883139414941424	NA	NA
Locus225	0.155668984024407	NA	NA
Locus22500	0.534094729186934	NA	NA
Locus22501	0.39988861270873	NA	NA
Locus22502	0.13644203498713	NA	NA
Locus22509	0.0405143416557122	NA	NA
Locus2251	0.03618112483206	NA	NA
Locus22515	0.0649916832667322	NA	NA
Locus22518	0.00356773060303535	NA	NA
Locus2252	0.167179939812291	NA	NA
Locus22524	0.726072954658174	NA	NA
Locus22527	0.135592595771919	NA	NA
Locus22533	0.649420910419642	NA	NA
Locus22535	0.536270834382399	NA	NA
Locus22541	0.429211842244992	NA	NA
Locus22544	0.500310701873339	NA	NA
Locus22545	0.155101352061287	NA	NA
Locus22547	0.601852191357595	NA	NA
Locus22548	0.00934940815331752	NA	NA
Locus22549	0.275541490536108	NA	NA
Locus2255	0.0147714464904062	NA	NA
Locus22557	0.0234458736393141	NA	NA
Locus22560	0.195974629905697	NA	NA
Locus22567	0.893972752935313	NA	NA
Locus22573	0.389516413269119	NA	NA
Locus2258	0.452143049578631	NA	NA
Locus22582	0.807056944565117	NA	NA
Locus22589	0.0210801150444348	NA	NA
Locus2259	0.0710899183291055	NA	NA
Locus2260	0.3326410685909	NA	NA
Locus22600	0.10143559820704	NA	NA
Locus22606	0.0274074417734451	NA	NA
Locus22609	0.366605332504087	NA	NA
Locus22610	0.0521189983936819	NA	NA
Locus22618	0.0493789157774728	NA	NA
Locus2262	0.0711612959114574	NA	NA
Locus22620	0.46638459318544	NA	NA
Locus22625	0.966486894076309	NA	NA
Locus22626	0.19407149001736	NA	NA
Locus22628	0.423615138284751	NA	NA
Locus22629	0.661163635681275	NA	NA
Locus22632	0.0243021719400386	NA	NA
Locus22644	0.652140093778358	NA	NA
