V1	V2	V3
Locus22253	0.324194925173743	NA	NA
Locus22260	0.404194527231603	NA	NA
Locus22265	0.382989450676245	NA	NA
Locus22266	0.143655757706549	NA	NA
Locus22269	0.504039984681903	NA	NA
Locus2227	0.149940226545952	NA	NA
Locus22273	0.542791301896033	NA	NA
Locus22278	0.98943090695023	NA	NA
Locus22281	0.331263239283278	NA	NA
Locus22292	0.0566677020646649	NA	NA
Locus22293	0.611170979513323	NA	NA
Locus22295	0.0960779095828494	NA	NA
Locus22296	0.290573512313897	NA	NA
Locus22300	0.184146018181454	NA	NA
Locus22302	0.415799278150463	NA	NA
Locus22306	0.597352536734347	NA	NA
Locus22308	0.156458881992353	NA	NA
Locus22312	0.651845003947282	NA	NA
Locus22317	0.343472816623852	NA	NA
Locus22323	0.308858467386151	NA	NA
Locus22329	0.0222202407471243	NA	NA
Locus22337	0.00183543112994771	NA	NA
Locus22338	0.356110901810305	NA	NA
Locus22339	0.457144327436873	NA	NA
Locus22341	0.968819840385995	NA	NA
Locus22343	0.269180571645572	NA	NA
Locus22347	0.528194620543136	NA	NA
Locus2235	0.708849532521479	NA	NA
Locus22351	0.447266581207683	NA	NA
Locus22352	0.40585949968257	NA	NA
Locus22357	0.176906163024302	NA	NA
Locus22363	0.232590218952121	NA	NA
Locus22369	0.0860109211643452	NA	NA
Locus22370	0.0955331471133793	NA	NA
Locus22371	0.901575006787385	NA	NA
Locus22376	0.40958718799795	NA	NA
Locus22378	0.898809609644325	NA	NA
Locus22390	0.693343881051593	NA	NA
Locus22394	0.595557305794394	NA	NA
Locus22396	0.492875501121974	NA	NA
Locus22397	0.554473121016129	NA	NA
Locus22398	0.140741157072385	NA	NA
Locus22402	0.148948485497192	NA	NA
Locus22403	0.00063016367023084	NA	NA
Locus22406	0.610623773170272	NA	NA
Locus22408	0.0923369983926118	NA	NA
Locus22410	0.0176913414900459	NA	NA
Locus22419	0.385746076524643	NA	NA
Locus2242	0.0643450234347838	NA	NA
Locus22421	0.335901378253211	NA	NA
Locus22422	0.727196728296812	NA	NA
Locus22423	0.0556802188314484	NA	NA
Locus22424	0.0732877047314758	NA	NA
Locus22425	0.495611592730453	NA	NA
Locus22427	0.245684772938497	NA	NA
Locus2243	0.109877238277132	NA	NA
Locus22431	0.422427304382407	NA	NA
Locus22432	0.295637208644973	NA	NA
Locus22436	0.0186461754014903	NA	NA
Locus22437	0.107739450551159	NA	NA
Locus22438	0.0976302664079661	NA	NA
Locus2244	0.000949748616939679	NA	NA
Locus22443	0.470536248292421	NA	NA
Locus22445	0.235156341982247	NA	NA
Locus22447	0.116008965801729	NA	NA
Locus22449	0.743118782649098	NA	NA
Locus2246	0.132908308624721	NA	NA
Locus22460	0.602491421996633	NA	NA
Locus22465	0.91059566450945	NA	NA
Locus22469	0.784144228203682	NA	NA
Locus22472	0.672441901581434	NA	NA
Locus22476	0.893609447109715	NA	NA
Locus22479	0.0744039234543955	NA	NA
Locus22480	0.0215837780754457	NA	NA
Locus22481	0.173449064816697	NA	NA
Locus22488	0.986127834571606	NA	NA
Locus22490	0.367502707593747	NA	NA
Locus22493	0.484532107740092	NA	NA
Locus22497	0.526457291852413	NA	NA
Locus22499	0.932495776538833	NA	NA
Locus225	0.0296166651824536	NA	NA
Locus22500	0.5524811726036	NA	NA
Locus22501	0.235064556717151	NA	NA
Locus22502	0.169250456190848	NA	NA
Locus22509	0.0092071816661599	NA	NA
Locus2251	0.0279492702263337	NA	NA
Locus22515	0.0698207627761935	NA	NA
Locus22518	0.00698096775771288	NA	NA
Locus2252	0.0105938791248333	NA	NA
Locus22524	0.731703566339531	NA	NA
Locus22527	0.0966610129521967	NA	NA
Locus22533	0.850452013067041	NA	NA
Locus22535	0.207785810086137	NA	NA
Locus22541	0.353383496556074	NA	NA
Locus22544	0.777371025327038	NA	NA
Locus22545	0.0340871015309266	NA	NA
Locus22547	0.583714281619822	NA	NA
Locus22548	0.00325259488899779	NA	NA
Locus22549	0.351884011391076	NA	NA
Locus2255	0.00151255847115346	NA	NA
Locus22557	0.0280711678106882	NA	NA
Locus22560	0.329801298687708	NA	NA
Locus22567	0.729613735018954	NA	NA
Locus22573	0.389720087139919	NA	NA
Locus2258	0.631779475504647	NA	NA
Locus22582	0.866496789845978	NA	NA
Locus22589	0.00883935695693426	NA	NA
Locus2259	0.0768341399327086	NA	NA
Locus2260	0.791434546719384	NA	NA
Locus22600	0.109877316418085	NA	NA
Locus22606	0.190182295853062	NA	NA
Locus22609	0.189527531234304	NA	NA
Locus22610	0.0357954330384934	NA	NA
Locus22618	0.0842886108950675	NA	NA
Locus2262	0.0228478248221601	NA	NA
Locus22620	0.42369890152014	NA	NA
Locus22625	0.990209212154272	NA	NA
Locus22626	0.577391494225255	NA	NA
Locus22628	0.481766461448243	NA	NA
Locus22629	0.608996136881175	NA	NA
Locus22632	0.0327633534253696	NA	NA
Locus22644	0.837533165268989	NA	NA
Locus22647	0.0748777251055009	NA	NA
Locus2265	0.555247333844622	NA	NA
Locus22650	0.475775096364689	NA	NA
Locus22651	0.0471382039386426	NA	NA
Locus22654	0.611200632223169	NA	NA
Locus22655	0.203485458041168	NA	NA
Locus22658	0.759475779113791	NA	NA
Locus22659	0.165800906943422	NA	NA
Locus22660	0.0465972623535798	NA	NA
Locus22662	0.32429600813095	NA	NA
Locus22663	0.45053080158999	NA	NA
Locus22667	0.0599369081030162	NA	NA
Locus22668	0.36982181502599	NA	NA
Locus22670	0.230316244339502	NA	NA
Locus22671	0.775025002723023	NA	NA
Locus22672	0.815029738642678	NA	NA
Locus22673	0.415630222142736	NA	NA
Locus22679	0.148921061786249	NA	NA
Locus22686	0.14637461124236	NA	NA
Locus2269	0.383588663676385	NA	NA
Locus22695	0.766290172324123	NA	NA
Locus227	0.426830729153477	NA	NA
Locus22705	0.410423056967478	NA	NA
Locus22707	0.737865537100548	NA	NA
Locus22709	0.197329771835351	NA	NA
Locus2271	0.122457921176938	NA	NA
Locus22710	0.216311448843476	NA	NA
Locus22714	0.614963543244862	NA	NA
Locus22715	0.121386013255728	NA	NA
Locus22719	0.0005468784878491	NA	NA
Locus2272	0.0552617045106186	NA	NA
Locus22731	0.688143714865566	NA	NA
Locus22732	0.123843577807039	NA	NA
Locus22742	0.244936287146815	NA	NA
Locus22745	0.000323719463297236	NA	NA
Locus22746	0.0509990655597166	NA	NA
Locus2275	0.0213179840689278	NA	NA
Locus22756	0.585923873449404	NA	NA
Locus22759	0.47303622894055	NA	NA
Locus2276	0.0206768517598536	NA	NA
Locus22768	0.7943395631473	NA	NA
Locus22772	0.150567441064732	NA	NA
Locus22773	0.283826465662124	NA	NA
Locus2278	0.0869017658563432	NA	NA
Locus22785	0.28856061819382	NA	NA
Locus22788	0.0282619680767389	NA	NA
Locus22791	0.592927326437155	NA	NA
Locus22797	0.0204630729172536	NA	NA
Locus22804	0.112813693599979	NA	NA
Locus22805	0.00711011863720193	NA	NA
Locus22806	0.439571700561651	NA	NA
Locus22813	0.886990214674447	NA	NA
Locus22821	0.865192657343855	NA	NA
Locus22823	0.0430648736568254	NA	NA
Locus22824	0.228050825313135	NA	NA
Locus22828	0.259962491024975	NA	NA
Locus22829	0.0323026961994157	NA	NA
Locus2283	0.421348389613735	NA	NA
Locus22831	0.506491945484951	NA	NA
Locus22838	0.105274194014433	NA	NA
Locus22839	0.0364507678269117	NA	NA
Locus2284	0.481391174987447	NA	NA
Locus22845	0.0712442111080545	NA	NA
Locus22854	0.374936824138702	NA	NA
Locus22857	0.011241845233089	NA	NA
Locus22859	0.262834316359687	NA	NA
Locus2286	0.14689901779284	NA	NA
Locus22860	0.467716868740177	NA	NA
Locus22866	0.0273814934346186	NA	NA
Locus22868	0.301319085667202	NA	NA
Locus2287	0.174321085865196	NA	NA
Locus22870	0.00185543012895135	NA	NA
Locus22874	0.620485362536745	NA	NA
Locus22875	0.470030746608314	NA	NA
Locus2288	0.320186340511021	NA	NA
Locus22880	0.731933259213266	NA	NA
Locus22883	0.789998387712611	NA	NA
Locus22884	0.310035665325145	NA	NA
Locus22892	0.534407715748014	NA	NA
Locus22894	0.401440929401969	NA	NA
Locus22901	0.00672232007840032	NA	NA
Locus22904	0.202742211905889	NA	NA
Locus22908	0.0406241551965574	NA	NA
Locus2291	0.352415212860401	NA	NA
Locus22912	0.209559970240767	NA	NA
Locus22915	0.697377403902987	NA	NA
Locus22916	0.00116589711053651	NA	NA
Locus2292	0.00703725864195319	NA	NA
Locus22920	0.0125089154689026	NA	NA
Locus22922	0.231215987861798	NA	NA
Locus22924	0.218046866487725	NA	NA
Locus22925	0.243010133938752	NA	NA
Locus22926	0.0386209264022167	NA	NA
Locus22927	0.357497970684029	NA	NA
Locus22929	0.728276906800275	NA	NA
Locus22934	0.0276353566885511	NA	NA
Locus22938	0.128125195476647	NA	NA
Locus22939	0.355777409211711	NA	NA
Locus2294	0.334296192932555	NA	NA
Locus22946	0.566163251182482	NA	NA
Locus22950	0.777907102751071	NA	NA
Locus22954	0.0545555023786349	NA	NA
Locus22958	0.331111721857907	NA	NA
Locus2296	0.0700149865350453	NA	NA
Locus22966	0.290105107999801	NA	NA
Locus2297	0.361753916554248	NA	NA
Locus22975	0.261730771691564	NA	NA
Locus22978	0.262821568149958	NA	NA
Locus22989	0.555044784885451	NA	NA
Locus22992	0.10610070810974	NA	NA
Locus22995	0.605312675505438	NA	NA
Locus22999	0.495089727835138	NA	NA
Locus23	0.253321416138286	NA	NA
Locus23002	0.121619954039634	NA	NA
Locus23004	0.16320670140942	NA	NA
Locus23009	0.146802199621664	NA	NA
Locus2301	0.65533081544426	NA	NA
Locus23013	0.28836116929958	NA	NA
Locus23014	0.607348564687104	NA	NA
Locus23021	0.711692794597345	NA	NA
Locus23026	0.0252156794134001	NA	NA
Locus2303	0.464586754896893	NA	NA
Locus23033	0.0197687499019067	NA	NA
Locus23036	0.0166938789281531	NA	NA
Locus23037	0.48136675954695	NA	NA
Locus23038	0.335689315875568	NA	NA
Locus23042	0.0853364850243234	NA	NA
Locus23046	0.155753117935264	NA	NA
Locus2305	0.894915707010377	NA	NA
Locus23053	0.292455990783966	NA	NA
Locus23055	0.00390533439267516	NA	NA
Locus23056	0.154727853757085	NA	NA
Locus23059	0.0109958288518881	NA	NA
Locus23061	0.123004927171869	NA	NA
Locus23069	0.00786374448539276	NA	NA
Locus2307	0.655007257343361	NA	NA
Locus23073	0.321576037566844	NA	NA
Locus23075	0.598618090245257	NA	NA
Locus23077	0.0967902326526092	NA	NA
Locus23078	0.0236437247153365	NA	NA
Locus23082	0.778307532612731	NA	NA
Locus23084	0.684956129178428	NA	NA
Locus23087	0.166385367822641	NA	NA
Locus2309	0.3634367511644	NA	NA
Locus23091	0.941833305308037	NA	NA
Locus23095	0.230512185309501	NA	NA
Locus23097	0.0969169838509357	NA	NA
Locus23105	0.128980517343824	NA	NA
Locus23106	0.923782685241587	NA	NA
Locus2311	0.00590076918858193	NA	NA
Locus23110	0.78693894998151	NA	NA
Locus23111	0.0466952515595476	NA	NA
Locus23116	0.662468522271397	NA	NA
Locus23118	0.841196715209746	NA	NA
Locus23120	0.593640220938028	NA	NA
Locus23122	0.937716406066569	NA	NA
Locus23125	0.324849402439676	NA	NA
Locus23128	0.115553967278008	NA	NA
Locus23129	0.423971062344685	NA	NA
Locus23131	0.0250084127214318	NA	NA
Locus23137	0.192541438627323	NA	NA
Locus2314	0.963444416837355	NA	NA
Locus23141	0.0287042206437415	NA	NA
Locus23143	0.638479706512511	NA	NA
Locus23147	0.138442888816167	NA	NA
Locus2315	0.289365073426099	NA	NA
Locus23151	0.624850394845739	NA	NA
Locus23153	0.375328460666416	NA	NA
Locus23155	0.191079021796439	NA	NA
Locus23157	0.0290187671158189	NA	NA
Locus23160	0.6335910312122	NA	NA
Locus23163	0.0606002273111025	NA	NA
Locus23167	0.101643070671957	NA	NA
Locus23172	0.163457558816036	NA	NA
Locus23173	0.113168945313219	NA	NA
Locus23180	0.0726163533747282	NA	NA
Locus23181	0.00319735952867461	NA	NA
Locus23184	0.00721498609406242	NA	NA
Locus23186	0.0256614831582245	NA	NA
Locus23187	0.136987273500512	NA	NA
Locus23190	0.153456304687042	NA	NA
Locus23198	0.838330776534006	NA	NA
Locus23201	0.173401985468926	NA	NA
Locus23205	0.748406014152163	NA	NA
Locus23206	0.0353127393412197	NA	NA
Locus23207	0.121840110193854	NA	NA
Locus23210	0.774030097089815	NA	NA
Locus23213	0.0777702805488719	NA	NA
Locus23219	0.0875220538445424	NA	NA
Locus2322	0.897872352229311	NA	NA
Locus23221	0.32323201561454	NA	NA
Locus23225	0.150884502915187	NA	NA
Locus23231	0.350152896304484	NA	NA
Locus23234	0.696865714296621	NA	NA
Locus23237	0.292048847687892	NA	NA
Locus23239	0.68948265450694	NA	NA
Locus23245	0.068614557692414	NA	NA
Locus23258	0.104326751270675	NA	NA
Locus23259	0.928604727134232	NA	NA
Locus2326	0.198420272326661	NA	NA
Locus23263	0.0500370832255023	NA	NA
Locus23266	0.602065458506261	NA	NA
Locus23268	0.0241631238618479	NA	NA
Locus23272	0.173271398076536	NA	NA
Locus23274	0.123394128894931	NA	NA
Locus23275	0.000531462245048595	NA	NA
Locus23281	0.17564703921266	NA	NA
Locus23282	0.787571650404911	NA	NA
Locus23283	0.0528012670854752	NA	NA
Locus23285	0.39053917762547	NA	NA
Locus23287	0.654600250919968	NA	NA
Locus23293	1.05884092195828e-06	NA	NA
Locus23297	0.283747393774253	NA	NA
Locus233	0.535716251539941	NA	NA
Locus2330	0.045829442800011	NA	NA
Locus23300	0.373168264073482	NA	NA
Locus23306	0.763050125612148	NA	NA
Locus23308	0.52718159069347	NA	NA
Locus23309	0.106347740695914	NA	NA
Locus23310	0.321156537983927	NA	NA
Locus23313	0.0498638220925131	NA	NA
Locus23314	0.570549625145271	NA	NA
Locus23315	0.000345621573357717	NA	NA
Locus23322	0.0614152555798682	NA	NA
Locus23325	0.192339689145656	NA	NA
Locus23327	0.151336625361076	NA	NA
Locus23329	0.564794877970171	NA	NA
Locus23333	0.423466024419217	NA	NA
Locus23336	0.26625932496989	NA	NA
Locus23342	0.347318646489639	NA	NA
Locus23343	0.0574880769336784	NA	NA
Locus23344	0.945708178236029	NA	NA
Locus23346	0.989935838435957	NA	NA
Locus23349	0.292894186138126	NA	NA
Locus2335	0.626023485611783	NA	NA
Locus23350	0.0185412226002242	NA	NA
Locus23352	0.0246656648265595	NA	NA
Locus23353	0.355669456855249	NA	NA
Locus23355	0.00923222130001264	NA	NA
Locus2336	0.534178733479189	NA	NA
Locus23363	0.094826433942324	NA	NA
Locus23365	0.521404160308388	NA	NA
Locus23366	0.484442293393602	NA	NA
Locus23370	0.369427849324884	NA	NA
Locus23375	0.320518293436655	NA	NA
Locus23379	0.576296620187384	NA	NA
Locus2338	0.0540134572420336	NA	NA
Locus23384	0.863038912374298	NA	NA
Locus23385	0.873159108512597	NA	NA
Locus23390	0.827645912360148	NA	NA
Locus23397	0.438886198647224	NA	NA
Locus2340	0.0903733952462036	NA	NA
Locus23402	0.670959440023199	NA	NA
Locus23406	0.0155740152982727	NA	NA
Locus23413	0.169709959823642	NA	NA
Locus23415	0.71559475397003	NA	NA
Locus23417	0.236077629838021	NA	NA
Locus23420	0.445609328606077	NA	NA
Locus23425	0.666121094139408	NA	NA
Locus23428	0.0788103727250976	NA	NA
Locus23430	0.0193558518500572	NA	NA
Locus23436	0.336992313842904	NA	NA
Locus23437	0.50715059183215	NA	NA
Locus23438	0.547361969159964	NA	NA
Locus2344	0.851633965996104	NA	NA
Locus23448	0.355451528884285	NA	NA
Locus2345	0.815709565826278	NA	NA
Locus23454	0.53926363783178	NA	NA
Locus23456	0.128039473270859	NA	NA
Locus23457	0.635545099860562	NA	NA
Locus23459	0.515386359801562	NA	NA
Locus2346	0.109920845880781	NA	NA
Locus23465	0.723608681238172	NA	NA
Locus2347	0.625625017590076	NA	NA
Locus23480	0.59443649405259	NA	NA
Locus23483	0.187219366285331	NA	NA
Locus23485	0.901536483814039	NA	NA
Locus23486	0.888868858407784	NA	NA
Locus23487	0.0578119179664456	NA	NA
Locus23488	0.750893372141162	NA	NA
Locus2349	0.909254882920474	NA	NA
Locus23491	0.714914364875266	NA	NA
Locus23508	0.111646875763994	NA	NA
Locus23509	0.615556488707371	NA	NA
Locus2351	0.678406592565003	NA	NA
Locus23512	0.493882827291799	NA	NA
Locus23513	0.834810437935159	NA	NA
Locus23514	0.895954060441746	NA	NA
Locus23519	0.652847621208693	NA	NA
Locus23523	0.23972824929325	NA	NA
Locus23524	0.0404148263797879	NA	NA
Locus23537	0.881230731434248	NA	NA
Locus23538	0.815640776343738	NA	NA
Locus2354	0.47560234342168	NA	NA
Locus23541	0.10228149536929	NA	NA
Locus23550	0.99888594554455	NA	NA
Locus23552	0.0713859943712044	NA	NA
Locus23554	0.240148557979962	NA	NA
Locus23557	0.0305336153180913	NA	NA
Locus23560	0.0689011244043439	NA	NA
Locus23562	0.16076063066801	NA	NA
Locus23564	0.636272491012672	NA	NA
Locus23566	0.141347558371969	NA	NA
Locus23568	0.501979221525872	NA	NA
Locus23570	0.185227478080264	NA	NA
Locus23585	0.4420159321798	NA	NA
Locus2359	0.140960498461827	NA	NA
Locus23596	0.0103707517663706	NA	NA
Locus23598	0.875531717049727	NA	NA
Locus236	0.445477687207763	NA	NA
Locus23609	0.162481719465274	NA	NA
Locus2361	0.582067931995129	NA	NA
Locus23611	0.275011142489451	NA	NA
Locus23616	0.590786390463843	NA	NA
Locus23617	0.539905892776473	NA	NA
Locus2362	0.0352740611739442	NA	NA
Locus23622	0.117641418824986	NA	NA
Locus23628	0.846110554465915	NA	NA
Locus2363	0.374971087772677	NA	NA
Locus23631	0.183368482073424	NA	NA
Locus23633	0.0867650225025673	NA	NA
Locus23634	0.479818900165006	NA	NA
Locus23636	0.226783548761393	NA	NA
Locus23638	0.000707898998891806	NA	NA
Locus23639	0.10936124556512	NA	NA
Locus23641	0.00211675787919555	NA	NA
Locus23645	0.279251701397572	NA	NA
Locus23646	0.0823619913357048	NA	NA
Locus2365	0.0101106085149957	NA	NA
Locus23653	0.024180868101222	NA	NA
Locus23658	0.533349813223984	NA	NA
Locus2366	0.000107378552035842	NA	NA
Locus23662	0.25825297296674	NA	NA
Locus23666	0.041729509835864	NA	NA
Locus2367	0.136692048208495	NA	NA
Locus2368	0.141928208159912	NA	NA
Locus23680	0.14084257543604	NA	NA
Locus23681	0.349159339117141	NA	NA
Locus23688	0.570741746083719	NA	NA
Locus2369	0.207702427326902	NA	NA
Locus23692	0.635134075156615	NA	NA
Locus23693	0.455100928007722	NA	NA
Locus23697	0.693536099581899	NA	NA
Locus23698	0.175308300538755	NA	NA
Locus237	0.0440583037348443	NA	NA
Locus2370	0.678528609012273	NA	NA
Locus23704	0.117230586606455	NA	NA
Locus23705	0.394333961443261	NA	NA
Locus23708	0.70868188773775	NA	NA
Locus23709	0.357664181689878	NA	NA
Locus23710	0.91664240460152	NA	NA
Locus23716	0.135623551579577	NA	NA
Locus23717	0.765345824713362	NA	NA
Locus23719	0.0683827157388352	NA	NA
Locus23723	0.0350892321112194	NA	NA
Locus23724	0.0906520925830702	NA	NA
Locus23736	0.534302644254798	NA	NA
Locus23737	0.686616960535504	NA	NA
Locus23738	0.0898878874479585	NA	NA
Locus2374	0.677213677692485	NA	NA
Locus23741	0.0338855126674721	NA	NA
Locus23742	0.313512376935668	NA	NA
Locus23743	0.243006387631763	NA	NA
Locus23750	0.511066026988974	NA	NA
Locus23751	0.141418130777356	NA	NA
Locus23753	0.00113619621386378	NA	NA
Locus23761	0.203383921485501	NA	NA
Locus23763	0.0649959387806428	NA	NA
Locus23766	0.0855589856618281	NA	NA
Locus23768	0.0916280683397548	NA	NA
Locus23769	0.950964465896321	NA	NA
Locus23770	0.447758285462972	NA	NA
Locus23779	0.037558277509167	NA	NA
Locus23784	0.0430711417658852	NA	NA
Locus23788	0.822777176290201	NA	NA
Locus23793	0.119214039861799	NA	NA
Locus23794	0.195697375835343	NA	NA
Locus23798	0.326260166468633	NA	NA
Locus2380	0.00168859992428553	NA	NA
Locus23800	0.185381805974829	NA	NA
Locus23802	0.00308373418070321	NA	NA
Locus23808	0.41254134248003	NA	NA
Locus23813	0.234626755298807	NA	NA
Locus23816	0.149698841287065	NA	NA
Locus2382	0.506188273080053	NA	NA
Locus23828	0.0331745056360448	NA	NA
Locus23832	0.0845527377570558	NA	NA
Locus23833	0.743410076597929	NA	NA
Locus23836	0.00503694567499574	NA	NA
Locus23837	0.79965313786526	NA	NA
Locus2384	0.0516949315362401	NA	NA
Locus23842	0.139545400811785	NA	NA
Locus23844	0.017038470465869	NA	NA
Locus23846	0.433512099633426	NA	NA
Locus23850	0.613709603920346	NA	NA
Locus23855	0.167287734469449	NA	NA
Locus23856	0.602072150493905	NA	NA
Locus23858	0.726635065992691	NA	NA
Locus23860	0.216753563878994	NA	NA
Locus23867	0.318215411180361	NA	NA
Locus2387	0.171761977830767	NA	NA
Locus23871	0.0871208362145784	NA	NA
Locus23878	0.880702696693085	NA	NA
Locus2388	0.778041692216421	NA	NA
Locus23881	0.786733637071748	NA	NA
Locus23887	0.114114268389379	NA	NA
Locus23892	0.33234822689952	NA	NA
Locus23893	0.00960368829317342	NA	NA
Locus23895	0.353809235607179	NA	NA
Locus2390	0.379613161718076	NA	NA
Locus23902	0.576871085830429	NA	NA
Locus23906	0.508795778541945	NA	NA
Locus23907	0.167790259556264	NA	NA
Locus23909	0.576505907478956	NA	NA
Locus23911	0.109402853948601	NA	NA
Locus23913	0.211272758060665	NA	NA
Locus23914	0.511961845266471	NA	NA
Locus23919	0.0118772961800427	NA	NA
Locus2392	0.85990487405357	NA	NA
Locus23922	0.118343556245178	NA	NA
Locus23923	0.0525397273374617	NA	NA
Locus23924	0.850739640635871	NA	NA
Locus23925	0.515740072392581	NA	NA
Locus23929	0.752935587672314	NA	NA
Locus2393	0.485094113435601	NA	NA
Locus23931	0.0259398588147586	NA	NA
Locus23936	0.277621964021985	NA	NA
Locus23938	0.00340970413306613	NA	NA
Locus2394	0.273654050055211	NA	NA
Locus23946	0.803116160897295	NA	NA
Locus23947	0.833100287048682	NA	NA
Locus23948	0.826425321979315	NA	NA
Locus2395	0.161500764924365	NA	NA
Locus23950	0.70643644227097	NA	NA
Locus23955	0.133491359849414	NA	NA
Locus23958	0.48741192357305	NA	NA
Locus2396	0.502112540047767	NA	NA
Locus23963	0.25578842097051	NA	NA
Locus2397	0.903394517158429	NA	NA
Locus23971	0.0384803539373888	NA	NA
Locus23972	0.942013549494297	NA	NA
Locus23974	0.542411669052	NA	NA
Locus23977	0.00141435359035753	NA	NA
Locus23979	0.0348620372009871	NA	NA
Locus23981	0.0111568424174689	NA	NA
Locus23983	0.35798161096714	NA	NA
Locus23989	0.426326162767401	NA	NA
Locus23994	0.11751464349147	NA	NA
Locus23998	0.952043729367315	NA	NA
Locus23999	0.229361307984981	NA	NA
Locus24000	0.17927389076534	NA	NA
Locus24001	0.311528312069927	NA	NA
Locus24005	0.100528660057635	NA	NA
Locus24006	0.407593453450021	NA	NA
Locus24007	0.143623755819871	NA	NA
Locus2401	0.0118276219247477	NA	NA
Locus24013	0.00573083799946801	NA	NA
Locus24015	0.0249932209185391	NA	NA
Locus24018	0.0337257448537893	NA	NA
Locus24019	0.0210606278692945	NA	NA
Locus24020	0.00645978319397121	NA	NA
Locus24028	0.450318457144135	NA	NA
Locus2403	0.434648479880973	NA	NA
Locus24031	0.263267500089339	NA	NA
Locus24033	0.0911485806922968	NA	NA
Locus24034	0.0394687747859267	NA	NA
Locus24037	0.103596609129498	NA	NA
Locus24042	0.0253533923314179	NA	NA
Locus24049	0.700906126279486	NA	NA
Locus24051	0.00687047226543777	NA	NA
Locus24054	0.144652176909503	NA	NA
Locus24055	0.423206975750959	NA	NA
Locus24059	0.209659581710299	NA	NA
Locus24067	0.0147315726935317	NA	NA
Locus24069	0.115478587133678	NA	NA
Locus2408	0.654511110204373	NA	NA
Locus24085	0.747568786432254	NA	NA
Locus2409	0.395892922302425	NA	NA
Locus24092	0.307110049000922	NA	NA
Locus24096	0.343782110214176	NA	NA
Locus24097	0.494883052745809	NA	NA
Locus241	0.386475751887107	NA	NA
Locus24106	0.831675037576354	NA	NA
Locus24107	0.105042850232248	NA	NA
Locus24109	0.58625270573233	NA	NA
Locus24113	0.83176481241034	NA	NA
Locus24115	0.748816441759374	NA	NA
Locus2412	0.77472185190586	NA	NA
Locus24120	0.46599062300337	NA	NA
Locus24121	0.267561779531173	NA	NA
Locus24125	0.401803895876132	NA	NA
Locus24128	0.0877152374065241	NA	NA
Locus2413	0.421931604489931	NA	NA
Locus24139	0.172053575053719	NA	NA
Locus24145	0.0828292050590222	NA	NA
Locus2415	0.664190287151495	NA	NA
Locus24160	0.289554132714172	NA	NA
Locus24163	0.00728332409074578	NA	NA
Locus24166	0.415246162247993	NA	NA
Locus2417	0.268281669391356	NA	NA
Locus24177	0.259611326767121	NA	NA
Locus24178	0.312806079568003	NA	NA
Locus2418	0.0265996979743335	NA	NA
Locus24182	0.47045830328538	NA	NA
Locus24184	0.310672740572074	NA	NA
Locus24185	0.614430570979786	NA	NA
Locus24188	0.0983056899435607	NA	NA
Locus24193	0.0574914754665275	NA	NA
Locus24197	0.438065243083928	NA	NA
Locus2420	0.000459701703303776	NA	NA
Locus24210	0.289881442063718	NA	NA
Locus24212	0.305290475175725	NA	NA
Locus24213	0.66929499835776	NA	NA
Locus24214	0.000369734331033775	NA	NA
Locus24218	0.00937572753179011	NA	NA
Locus24222	0.0387014194059719	NA	NA
Locus2423	0.0327195807573644	NA	NA
Locus24236	0.331361262561053	NA	NA
Locus24238	0.18087010787871	NA	NA
Locus2424	0.101625774185554	NA	NA
Locus24247	0.360671280270881	NA	NA
Locus24248	0.193686729825808	NA	NA
Locus24249	0.306398274055441	NA	NA
Locus24252	0.324164847545115	NA	NA
Locus24253	0.362211792855064	NA	NA
Locus24254	0.0128583269859665	NA	NA
Locus24260	0.152803569527408	NA	NA
Locus24261	0.170860487674612	NA	NA
Locus24262	0.252834654480785	NA	NA
Locus24265	0.331297134819303	NA	NA
Locus24269	0.97198973031732	NA	NA
Locus2427	0.0368695798099648	NA	NA
Locus24273	0.145576805762491	NA	NA
Locus24279	0.266696618225985	NA	NA
Locus2428	0.307913246529562	NA	NA
Locus24283	0.688647862200254	NA	NA
Locus24288	0.0893283898529761	NA	NA
Locus2429	0.00956183759718088	NA	NA
Locus24291	0.781480782883018	NA	NA
Locus243	0.928832855862105	NA	NA
Locus2430	0.327419467957658	NA	NA
Locus24301	0.675495536224126	NA	NA
Locus2431	0.902773799432336	NA	NA
Locus24311	0.692168668299674	NA	NA
Locus24312	0.513212541113509	NA	NA
Locus24314	0.107344958801012	NA	NA
Locus24315	0.194241605258317	NA	NA
Locus2432	0.206413457535636	NA	NA
Locus24325	0.55334824973123	NA	NA
Locus24329	0.121340130235139	NA	NA
Locus2433	0.188992493537303	NA	NA
Locus24332	0.271141471087078	NA	NA
Locus24335	0.475267389946701	NA	NA
Locus2434	0.16892449245123	NA	NA
Locus24346	0.281716076329841	NA	NA
Locus24348	0.129218263530088	NA	NA
Locus2435	0.803877898546017	NA	NA
Locus24350	0.539174386832547	NA	NA
Locus24354	0.160452667214962	NA	NA
Locus24355	0.562289075069563	NA	NA
Locus2436	0.0264340783106529	NA	NA
Locus24360	0.350805861054204	NA	NA
Locus24363	0.0697248692515832	NA	NA
Locus24365	0.0118048880497673	NA	NA
Locus2437	0.0487913654208956	NA	NA
Locus24372	0.791018422215583	NA	NA
Locus24376	0.634312110652615	NA	NA
Locus24378	0.740652791806034	NA	NA
Locus2438	0.860861583581924	NA	NA
