Locus10106	Locus1037	Locus11722	Locus12061	Locus1216	Locus12354	Locus12534	Locus12710	Locus12782	Locus13133	Locus13263	Locus13431	Locus13523	Locus13953	Locus1404	Locus14294	Locus15296	Locus15921	Locus15942	Locus16026	Locus16753	Locus17297	Locus17407	Locus17419	Locus18119	Locus18335	Locus18662	Locus19549	Locus1997	Locus20132	Locus20407	Locus20647	Locus21463	Locus2162	Locus2170	Locus2223	Locus22403	Locus22719	Locus22745	Locus23275	Locus23293	Locus23315	Locus2366	Locus2420	Locus24214	Locus24647	Locus2480	Locus24874	Locus2492	Locus25349	Locus25526	Locus25673	Locus25842	Locus26014	Locus26253	Locus26303	Locus26362	Locus2642	Locus26434	Locus26643	Locus2668	Locus26759	Locus26988	Locus27	Locus27180	Locus27306	Locus27390	Locus27877	Locus27908	Locus28316	Locus2838	Locus28623	Locus28886	Locus29241	Locus29333	Locus29337	Locus29344	Locus29837	Locus30008	Locus30092	Locus30140	Locus30281	Locus30702	Locus30917	Locus32298	Locus32765	Locus329	Locus32918	Locus33422	Locus33502	Locus33600	Locus34340	Locus34610	Locus34647	Locus34664	Locus34982	Locus35094	Locus35329	Locus3535	Locus3539	Locus3552	Locus35558	Locus35816	Locus35855	Locus35893	Locus36134	Locus36178	Locus36267	Locus36280	Locus36465	Locus36511	Locus36616	Locus369	Locus37649	Locus3774	Locus3791	Locus38005	Locus38102	Locus38117	Locus3843	Locus38733	Locus39936	Locus41179	Locus41189	Locus41393	Locus42044	Locus42313	Locus42636	Locus42729	Locus4376	Locus4443	Locus4691	Locus4844	Locus5075	Locus5213	Locus5302	Locus554	Locus5616	Locus600	Locus6087	Locus6568	Locus7	Locus7199	Locus7577	Locus7928	Locus7976	Locus8036	Locus825	Locus8548	Locus8705	Locus9323	Locus9414	NODE_126300_length_228_	NODE_150381_length_336_	NODE_153482_length_253_	NODE_163118_length_608_	NODE_175269_length_307_	NODE_18688_length_410_	NODE_189264_length_144_	NODE_205772_length_187_	NODE_219422_length_71_	NODE_261079_length_488_	NODE_317912_length_179_	NODE_321421_length_71_	NODE_33188_length_195_	NODE_3800_length_96_	NODE_401906_length_224_	NODE_438658_length_189_	NODE_445914_length_265_	NODE_4820_length_75_	NODE_9059_length_105_	NODE_95951_length_248_
o1	-1.17350035553813	-0.748001453703431	1.39475425001798	-4.51928893689303	-2.13754628785277	-5.89103884783325	-1.73063158064895	-0.909174625431733	1.12701973562465	-3.05429106244594	-2.47025840089344	-1.42435242789488	-2.38712735926917	-2.96791950557926	-3.01441465063598	-1.67350737099571	-3.85160534097002	-3.67000455643043	-1.59053075742648	-2.8789171401582	-2.47272332398358	-2.73781108912404	-1.37044882109296	-1.48013889724615	-2.31945708066357	-1.00627386148233	-0.899273840171849	-1.27573517717732	-1.43343748406467	-2.02657105812332	-1.87142691549602	-2.5124087710078	-1.30438400236723	-3.7037762558574	-1.42827124884901	-1.42291519802261	-2.10927158285702	-0.839894095801846	-1.71152317891407	1.61612850947175	-1.76472708711655	-3.71577124867239	1.34793886396177	-0.800888610873151	0.837080597662085	-1.81023817816731	-3.21456251630863	-1.2236454808099	-1.43263639951696	-0.589475988288279	-2.82316718248009	-1.84843163398374	-2.12936190009697	-3.21700915347676	-2.27268874977583	-3.42629697147115	-2.4434691434679	-5.00649097985981	-4.3838559935335	-1.05367060720326	-3.26198618365356	-1.16292952397741	-2.90035420302604	-3.013143152245	-3.24790799496577	-1.16024490350672	-1.43858841563556	-3.802424886883	-1.47303715414725	-1.08874138714655	-4.14172487341021	-1.14193578955376	-2.56364662473267	-2.03653170871647	-1.68032990947034	-2.20875402982239	-3.10950833611416	-2.45286295305854	-3.26540717909879	-1.41841574830677	-1.39557389257311	-2.90639319607939	-3.35590860948175	-1.96164127589695	-1.27987793326042	1.2065159475477	-1.41087406859029	-2.87984439018826	-3.04446144084033	-4.36711969978214	0.819117883704628	-1.34367141794404	1.03577886759637	-0.973608138799347	-2.28752629439195	-1.3603559104555	-4.19270525940842	-3.78369966985899	-1.18900521221961	-2.44208307881453	-4.0413991674186	-2.03206771407899	-3.40242644250093	-1.91527564121679	-3.37565391464097	-1.7799917659875	-1.65802629070438	-3.24854638865452	-2.94783373836686	-3.03018592572061	-1.24381666727026	-1.98828137231178	-2.86339678594405	-3.29139364737758	-2.85734018428994	-1.27960178197839	-2.13750370382982	-2.21119347774456	-2.44928295449399	1.23114933834155	-3.5538585301332	-1.07715338459027	-2.61930839440336	-2.9421621065653	-2.21881941459324	-1.82884078401961	-1.19952907719598	-0.754407858146284	-1.59511564840592	-3.4952415832579	-5.12727762906339	0.530066324144408	-1.78226248773564	-1.45281813125081	-1.4670752050773	-1.23007202622155	-3.50686931482212	1.39547266513137	-1.03835652515167	-3.20417362178442	-3.38298097096377	-2.72355082480361	-2.59221604022048	1.0955585022701	-1.49408932441239	-0.641916528097886	-2.38724223879922	-1.26725146221441	-0.964705440092665	-2.4420375320983	-2.7556712713871	-1.54669452197545	-3.28359001494773	-0.988371241026841	-2.27914161812186	-3.70934434566747	-2.43348137987363	-3.60793711238914	-1.01370803911113	1.15247996118353	-2.18324968953412	-2.79759574715783	-1.78744820132689	-1.7433463109314	-2.82008562622202	-1.28125417106217	-1.59055246638715	-1.76947066929767	1.62411031480993	-1.57909054724619	-1.15722515905181	-1.52053423156338
o2	-0.867903989617765	-1.15668355872779	1.76717142607131	-2.40144076063276	-2.73082471104305	-4.91793268111744	-1.33068577731609	-1.22770814246822	1.21890982542828	-5.58350380882391	-4.05272361223451	-0.944373499460426	-3.37334798955909	-6.43789459202254	-3.73986877953259	-1.86794742356735	-5.47369361439685	-4.62617053852334	-2.83552093529897	-5.32551920061338	-4.80487625062598	-2.48570636264555	-2.19675989206771	-1.42997064110671	-2.36051285884616	-1.68222960073491	-2.22707053262419	-2.82775101983608	-2.17604114635552	-2.82513171083693	-1.70911441528579	-3.01572563334012	-1.21786520241824	-6.23599168595091	-1.00115310976033	-1.30708003619844	-0.955224895008669	-1.59050910592534	-1.32955242973662	1.54113501249368	-1.60136375918709	-4.98093222278314	1.2429330120166	-1.18380369390414	0.978661186170154	-1.19950138654736	-4.76757887866759	-0.490487406658493	-0.94107029600834	-0.818752830864403	-2.31911739573316	-2.06427447949611	-3.31885020421315	-3.61573627179156	-3.71580871623545	-2.869822226242	-2.50231277289855	-5.22036607857559	-3.88293391147013	-1.07621822074325	-4.92783546621457	-1.18515595295308	-3.94307301965991	-6.11368912823117	-5.41748482570445	-0.863219329942326	-1.01868294769909	-6.07001745095291	-0.869580962326171	-1.40474790857329	-5.60022884273171	-1.66181953840016	-1.90883164560238	-2.53905932040757	-1.14526525631547	-3.58876516740292	-6.4555223152906	-2.96592797540296	-2.31924391541491	-2.35041297789531	-1.33623340217852	-3.83485823829636	-3.7603876026497	-1.88766016391645	-1.4183818094043	0.811950729434803	-1.08198748645133	-3.77458884989808	-2.83777692581886	-3.03312105276069	1.06585787268622	-2.21733332452109	1.29977807318753	-0.662811295250271	-3.20399162419762	-1.38153643392903	-5.42512495837894	-5.7405369099958	-0.835026959186566	-4.63476947582726	-6.12362852223974	-2.65476755311321	-4.90277181429233	-3.05878369146974	-2.64694834012963	-3.04722464259572	-1.46960399727261	-3.8337460841682	-3.56074601703977	-3.7372369446352	-1.32357786946855	-2.53395497683548	-4.4618744316124	-2.15455365774405	-4.60602223956786	-1.60576153855382	-4.39141562062517	-2.80199438975531	-4.35853937324314	1.39138961733702	-3.9799820652107	-1.6170547825599	-4.17741837714811	-3.10282733311874	-2.1867257978094	-1.81676037665664	-1.39140512676903	-1.73881039087093	-2.09580375812046	-4.9598398617663	-4.15007722710034	0.325974367086499	-0.83858860125815	-2.07342148931752	-1.78972227113014	-2.10547037027812	-5.95469972975122	0.978022293705741	-0.788636390882536	-2.85204904759224	-3.3034418370713	-3.61826944831033	-1.44618853239426	1.60755484681079	-1.93476978394691	-0.750798302676048	-3.65719843225447	-1.4047242849389	-1.12843477793759	-3.63634950524534	-2.50223241121594	-0.516716312110943	-3.5924038909401	-0.719568172430126	-3.23632905241177	-5.72093475498048	-2.69653116899232	-6.1538808802696	-1.69204737120896	1.11219611653305	-1.5740492375904	-2.8868539721177	-2.66893428250523	-1.29682094381342	-3.34868864589733	-0.848746466059273	-2.43510609923577	-2.49917972352997	1.58972395731496	-1.07150564421315	-0.787446111554924	-1.9109399700448
o3	-0.541778537789806	-1.4877761716728	1.9741012630069	-3.93311920622547	-3.19970051828039	-3.62042797468994	-1.08634163077141	-0.948292123066722	1.70037109323345	-4.00528109294805	-3.52248588920367	-1.46154254823018	-3.09323050579825	-4.65234701746239	-2.87806716143012	-1.73462189329433	-4.43708431418233	-2.98621637398371	-2.34242247395371	-3.6890381825277	-4.02214246900889	-3.15764630177806	-1.23788574272381	-1.70771502267348	-1.87191482962744	-1.97101457011772	-1.76222607848801	-1.47874934104678	-1.62185798485871	-3.88809214674511	-1.73233137411676	-3.85162305625972	-1.65590734435433	-4.78727901025736	-1.27318988150035	-1.66990623704603	-1.68755834218824	-1.73157637338897	-1.61857650396661	1.31015888824464	-1.99325182599313	-3.81178887122546	1.40415047903754	-1.9296349767506	0.452774204709606	-1.06316040795891	-3.96497223580017	-0.448800625257131	-1.65646465858753	-0.943872105052259	-3.06620424744345	-2.44443823371811	-2.92840302915645	-1.52322846136776	-3.38388975318025	-2.02818189706581	-3.82216433760649	-3.78810118460606	-2.94695641621327	-1.54155310680574	-3.52232776581549	-0.654372077179419	-3.01004743587652	-5.35264756626124	-3.99074215363624	-1.2057245017219	-1.01069284667779	-4.27348688703777	-2.20545983799166	-1.14606100984847	-4.55145654599114	-1.21812142106524	-2.8667186491304	-2.33674037735664	-1.52815220508369	-3.06305567154646	-5.82300191542859	-2.39211544934838	-2.74124761755096	-1.73732797747033	-1.06806070369854	-3.10828783809424	-1.81832572411046	-3.52301192742371	-1.04762129106573	0.882283056126067	-1.25932538501858	-4.95495289025844	-2.48861604225999	-2.39650558111406	1.23458821095285	-0.976839106882937	1.33808940019161	-1.45143379439049	-2.23429717024674	-1.27299376134007	-5.28671655265087	-4.30218725061533	-0.888768035877274	-3.62074029601043	-4.45864201749546	-4.24976665330884	-4.14587122499059	-2.36692194037309	-2.28415795269209	-2.87935536850817	-2.87060931448949	-5.45078807966144	-2.41089231009755	-2.15482499284145	-1.77017232560966	-2.22634145279693	-2.67160800320631	-2.44559711245588	-3.65218889281974	-1.08398579915244	-3.62962182679445	-2.65076143362453	-3.05247459755116	1.62846457235381	-2.71934363309813	-1.30975936530782	-2.61772344459974	-3.33479989463667	-2.23971915911817	-1.86339858606458	-1.1060791609937	-1.82105689504933	-1.38888995032216	-3.4652167874303	-6.0034431268904	0.538969249289527	-1.36528780511121	-2.95216952128107	-2.08594798617571	-1.29747752155292	-4.47891381783426	1.24015133724367	-1.31409257394964	-3.42970765002326	-2.97539342277245	-3.3696408687839	-1.56895388212124	1.56505222323733	-2.31331695431312	-0.533848023189788	-2.3030249292161	-1.6574552164804	-0.453488317369817	-3.07569607996161	-3.04142054298701	-1.07468136482266	-2.81702123102979	-0.776840904337524	-2.5056366206348	-3.98749847240743	-2.26942721339868	-4.78908167070558	-1.74568985725951	0.694786670944254	-1.82294222713552	-3.57661121114771	-2.64357176416492	-1.61668294622622	-3.13177729800875	-1.11638335011883	-1.3683228338853	-2.61382192843415	1.41777113382286	-1.25140735713499	-1.12702101126027	-1.48061165970948
t1	0.00271162743778365	0.0230986194564578	1.03915878973219	-1.09298383319061	-0.479369018752692	-1.55831142717463	-0.297227833920876	0.0452230900544955	1.20128274218774	-0.749372984785857	-0.23690588019918	-1.03980481418619	-1.60431224059941	-1.17308549569296	-0.345922695374607	-0.793441662625911	-1.23721335821872	-0.813115438433619	-1.11305053087986	-0.600648738517456	-1.02950161649085	-1.63820642996302	-0.275533195344829	0.0479827151547925	-0.71426964813319	-0.410803913617036	-0.411866608813101	-0.13092326263229	-0.587657232919529	-0.557461397126119	-0.665875669598239	-1.36896641905958	-0.69042983333826	-2.1266909928943	-0.19562710853044	-0.160660833920693	-0.378771053096371	-0.3221448387665	-0.591890090248212	1.08980380446803	-0.354680591027129	-0.580843401505028	1.0017400513375	-0.134023253894668	0.0827915951287805	-0.649399263878175	-1.47347227388755	-0.14651987577905	-0.0857252586921125	-0.203919291444361	-0.662963854672191	-0.081688814113416	-1.54730766666484	-0.888791362446839	-0.612225184899328	-0.687135699077413	-1.41000763528187	-1.61574133863649	-1.44056083806128	-0.662976451390806	-0.600460836324931	-0.494384428388197	-1.13731531773909	-0.925820773561922	-1.10159782982927	-0.260391486262296	-0.062482765634045	-0.943414421760886	-0.461082587595884	-0.372615718959452	-1.25698206261049	-0.167746652604125	-0.732659806087554	0.655102735106988	-0.656049195973503	-0.309192128568611	-0.304728237046909	-1.1825650570692	-0.86652549897836	-0.865049978517237	-0.426084582491153	-1.98569985484179	-1.10811770849724	-0.413807891983469	-0.383903722403909	0.261738576978789	-0.350324327461495	-0.732451293603488	-0.889243249189773	-1.49457851900645	0.619192586299142	0.733647775589238	1.08152937613996	0.237748951108278	-0.658314792128248	-0.591243564064279	-1.57938476175325	-1.55902138790983	0.04802949293706	-1.1509770815968	-0.714176208899395	-0.708294724297385	-1.02494987379288	-0.955278532573073	-0.755866975535761	-0.646076567799988	0.553669347369591	-0.50351156400708	-1.3097854178618	-1.73539756555622	-0.859861712207909	-0.444971951182876	-1.3293189360517	-0.418305275376918	-0.689625151381094	-0.391313675416298	-0.849153493708091	-1.89165423377818	-1.21544522989948	0.644107344151353	-0.816822132322897	-0.399264350688279	-0.60301260889954	-1.13531143132976	-0.85365811972489	-0.307738687705415	-0.291530616057297	-0.572932934865457	-0.300824352767252	-0.274138775275762	-1.19596188919662	-0.0600108510536659	-0.0126446696559262	-0.107788636198884	-0.593922431038591	-0.21434117511452	-0.961144394381501	-0.059262791349535	-0.0393688751956954	-1.6747543853936	-1.87006081205254	-0.866782180693014	-0.0591129145744755	0.683806270510882	-0.368454846493398	-0.0241008463020957	-1.32449120953277	-0.185252822660708	-0.184926370428636	-0.355031832421163	-0.540417461936289	0.220969138295126	-2.08308579826705	-0.146868951426215	-1.20451400965827	-0.999860104974098	-0.985407680726551	-0.665759485909466	-0.841818560049358	-0.0447968271869313	-0.471348089921937	-1.83429961262598	-0.399362973242737	0.083924151193214	-0.341364246624218	0.206906701411713	0.175130503470793	-0.572597082741731	0.689130871079206	0.185383903392325	-0.150872165809496	0.433763396302153
t2	-0.227198952317808	0.0383058682495882	0.224193525089715	-0.42151801992984	-0.0723456251813686	-0.164075763961618	0.016894148471158	0.322382241659338	0.081994513602959	-0.309460207547137	-0.378585659925661	-0.418161609974379	-0.107521318075738	-1.07688231403622	0.666892795349003	-0.123972184135131	-0.489689955258992	-0.600305976732225	0.178328276771955	-0.375249087320911	-0.48684071997369	-0.935767333004468	0.0541441992424008	-0.078333553465888	-0.581360978143189	0.00853435031875187	-0.045387786575535	0.449254352272067	-0.254978867921852	-0.617801588015275	-0.412456539636092	-0.381839266189587	0.126290417997947	-1.36170968919261	0.0104175903866452	0.101579620615998	-0.0388942623043614	-0.0766616883365731	0.310800881783802	0.260866636846651	0.0437034227198939	-0.825952588320039	-0.329722230616341	0.16611087477582	-0.017770006098006	-0.122288426068747	-0.0192987463403682	-0.175794845975621	-0.067696732215542	-0.271250307291429	-0.40322385127794	0.045598110401052	-0.43033565499398	-0.493084133184143	-0.244129941911015	0.144474151212776	0.109942188252165	-1.24466701489523	-0.872400941777776	-0.4233984846987	-0.632840244288712	0.162413772693572	-0.519529727404236	0.139896694998948	-0.573564062987279	-0.091790179734947	-0.0559287673331755	-1.0899594632291	-0.242421093827158	0.0819396213803975	-0.439704783516103	-0.174124301829001	0.524444398804449	-0.081402471668496	0.221982125453419	-0.468340805017816	-0.807360922840775	0.0496658958444812	-0.743341009701516	0.105119682622659	0.807397524460889	-0.757689624271926	-0.497160654188632	0.0640586237641815	-0.281204780800007	0.105173562150406	-0.265173753873134	0.128198307892693	-0.110462853595125	0.318090838399499	0.40041792613352	0.0456367662973743	-0.236494505857428	-0.0868861720899605	0.173375573674019	0.0214713185252366	0.588157067462465	-0.329890482962116	-0.215391149367303	-0.56403532566111	-1.73355900988777	0.284973796193358	-1.13695603767275	-0.209162965906878	-0.458132349538987	-0.135335039049181	0.423026949555194	-0.459147142013083	-0.532022318410199	-0.203518191994558	0.189340031364163	0.296335759277235	-0.779276251481998	-0.145332244802462	-0.842628871787591	0.0850122656733099	-0.617334645989573	0.016997561680271	-0.924940465789044	0.30566825635081	-0.742492287208592	0.392210439473669	-0.743016584196315	-0.241429334330443	-0.508882500821079	-0.117901103327014	-0.0373964450310591	-0.0483395595424307	-0.014978518215387	-0.656711302686718	0.0136479779132177	-0.168083831192035	0.112805697050175	0.210295551315661	-0.0347752564602851	0.117692138775848	-0.412341137240052	0.212661666102572	-0.122011263590593	-0.093490508806103	-0.224204996078834	-0.554102098436422	0.0912241552091214	0.0931160657931105	-1.06459537522559	0.018691654507123	-0.361598733521184	0.0899998844153698	0.0383941533191445	-0.745051785304917	-0.570279705343826	-0.126818319976565	-0.626893840392375	-0.0267841921027031	0.00821747081945155	-0.987789405279203	-0.04464087662459	-0.665464942314135	-0.185201578540224	0.158800545214942	0.213220393040642	-0.33363967763233	0.508852264329413	-0.120318784205322	-0.713796594978771	-0.0367730702251192	-0.213639424728473	0.140395134102806	0.276294155419153	-0.040434826717766	-0.0808329016172411	-0.0784692296851069
t3	0.260173946682777	0.327477225797139	0.273216932008831	-0.263080772882316	0.0360655383334803	-0.434512924269316	-0.0690312772055227	0.612722290613394	0.498799700725244	-0.29380600279517	0.253899879211803	-0.393564232459432	-0.51590312645303	0.27075542852612	-0.810893790417875	-0.339987926791011	0.549718964493462	-0.0398357727101295	-1.02637276189414	-0.0626140581427999	-0.372614961357986	-2.0240682075841	0.404368609201558	0.617447734187739	0.72117938280657	0.252550947222548	-0.196548101878022	-0.371474359403276	0.133989340903186	-1.63783156567913	0.202743807717275	-0.518475992359116	-0.116778575176366	-1.61486157059822	0.492942794194267	-0.0234507387332182	0.111515350325549	0.268704516482313	-0.141513478674634	0.838364317101489	0.0150148426637789	0.65967367549016	0.681456441405585	-0.0080031796476534	0.061431586071532	-0.242260528734204	-1.27495948993259	0.127647407694688	-0.003499838428971	-0.0905852931137024	-0.150557891386938	-0.133177101718358	-0.370089725776489	0.107596336089312	0.420568245473406	-0.0201435669328974	0.290109311099019	-0.228238754986417	-0.0958457197650923	-0.132765558371623	0.559732863480711	-0.119870040110008	0.12100476129843	-0.385890293368874	-0.1949963932984	0.280605769158838	-0.120613422807907	0.0307546305192825	-0.297893279176057	0.16050632252383	-0.583197909858179	0.217010758074404	-0.988500720506464	-0.881140331163644	-0.184295991355645	0.0859270773266752	0.90508139630756	-0.303389632179225	0.190942604840714	0.179882693495371	-0.332948149574634	-2.81327268819127	0.0140137667160597	0.427452858447388	-0.423863628761602	-0.0777654686782045	-0.412023828285634	0.363480367813679	0.0627392644363503	-0.737688024349983	0.351148124958246	0.473960772491534	0.84765258211849	0.213057862554704	-0.120189155005718	-0.139833515422282	-1.37150220923095	-0.668409869519919	-0.201201357673287	0.743042325793243	-0.109382727245233	-0.964294056071826	0.010049668514148	0.169635896506151	0.325661767863849	-0.0172049590881933	0.281754839640249	0.548489364813908	-1.07326879917763	-1.00730678270001	-0.0984848034930672	-0.367230208797007	-0.325360005674644	0.0093186230671044	0.658592915772136	-0.608220093839464	-0.118693242645692	-0.170927111063152	-0.837478852828085	0.371069655578264	0.162471312970815	-0.16215200689382	-0.0987414223856917	-0.0287103313630846	-0.691636440712083	0.382728186782786	-0.685185532668184	0.020012341658851	0.566975538487899	0.242954345297302	-0.261013906909458	0.0826160460683583	0.104946496406262	0.123343902427829	0.165757943495404	0.324870410751033	-0.0714087565648202	0.160529177450645	0.0875930514917385	-0.164803843540728	-1.66880504820617	0.0558761751964027	-0.216858987517906	0.497105840467339	-0.954260745602402	0.237610121145487	0.0870902756428808	0.187890881954368	-0.271745819855932	-0.0058791800611937	0.653851620171167	-0.0182339023151002	-1.07841789301509	0.135388973522	-0.493443862284786	0.136030846240798	0.0238802240646635	0.424283034659187	0.0301835076698702	0.434991383236986	0.297465433194263	-1.05820657413467	0.0854396631791144	-0.0717214653552525	-0.315621579469121	0.00969747082706449	-0.0499428395174342	-0.0849115259752476	0.376907927292053	0.00327526628200525	-0.117815358510569	-1.08158847762558
v1	0.332153491737698	-0.138088533355378	0.773092734954421	-3.41878382466786	-0.333078184099058	-3.5843998032334	-0.496181592435947	-0.282446564494714	0.0649682556309915	-1.70698882335908	-1.88274538745015	0.100248700467665	-1.24985279994547	-5.05744241580465	-2.32099692687934	-1.58790343344712	-3.42264159689	-4.38002308215246	-1.80732789199308	-2.98257988518513	-3.32207076937168	-1.19215061323783	-0.573526265331677	0.876137599752661	-2.42274135200292	-0.736878090358384	-0.361795144481894	0.770102338435159	-0.0820571045223165	-3.69365164037037	-0.420573217820539	-0.812043456690364	-0.576645358110913	-4.60047343763202	-0.363945035489632	-0.518312238367145	-2.08544879837245	-1.21584796046071	0.395283090472454	-0.153021920229293	-0.542077690023631	-5.56530005384215	0.883363591235627	-0.291015465858852	0.116446268934145	-0.224085916683147	-4.6391226159039	0.169878099524217	-0.661386068625775	0.474162871168712	-0.643899158995576	-0.384156272128938	-1.843815223338	-3.36446809663662	-2.63747751902377	-0.920209405571498	-1.08756106552078	-5.04952650770223	-5.27217956408222	-0.242213094358292	-4.37628489537662	-0.876049398458782	-1.77614132787262	-1.95788186775192	-4.29909739431631	-0.472907540074284	0.129989042667975	-4.23141667950084	-0.850277343121807	-0.709402591874017	-3.00600529384671	0.313119206008949	-0.195457647920052	0.113822024026466	-0.390022259075515	-1.94959126061381	-2.71004509397169	0.467134682244544	-0.78069219215746	-0.487398780237406	0.76536540188256	-2.3315551893287	0.45502536513138	0.22885343867126	-0.312393780072642	0.162407900818764	-0.573530739660447	-1.90513984663577	-3.69218860739713	-0.859095141741701	0.111585612373116	0.841798568012682	0.331948006873679	-0.583157508173832	-1.03031280971795	-0.702425689818144	-3.92515724217554	-4.62031237783781	-0.59254922746298	-1.74242723590131	-3.11794944383574	-0.552524282526744	-4.2758013661442	-0.4015367217006	-2.88540310220372	-0.751440876746828	0.580850548871737	-1.44639880903391	-3.12983473290448	-2.54797193560802	-0.329753329612839	-2.41772074424975	-0.940019398710769	-0.668531234135135	-3.81583992002393	-0.344956411216831	-2.91184912916248	-0.507972531653882	-3.17049889083014	-0.0155198287481962	-1.52373071481661	-0.751301504354057	-3.75693660205607	-2.48661044926078	-2.89393040149251	-1.70370737813931	-0.0378079322603995	0.520189723401707	0.163503873199523	-5.37503454391378	-2.61798036472329	0.0534585719739443	-0.671449346207042	-0.157651522348934	-0.971293710242187	-0.367003013438365	-3.77852879389657	0.0581368650094919	-0.308200409328937	0.932824301139113	-3.65760974352006	-1.61536112526505	-1.22260904430926	-0.574435812126818	0.089888951809211	-0.171025916170098	-0.675022237890655	-0.322125453036296	0.560965175035218	-1.87843499729407	-1.34149814525881	-0.36852929005353	-2.63147118020832	-0.196106919203084	-1.57014872926025	-4.1295746195535	-0.812729502223148	-3.0101564578073	0.301186008722259	0.251281192374324	0.424453990712709	-1.70318807236275	1.2274809252219	-0.111328928319435	-3.48517103824565	-0.461694432545655	0.0873583595884915	-0.552047727252547	-0.0419927755650523	-0.142359761514548	-0.334894995335614	-1.84802519746492
v2	0.265503564423848	-0.964070415474489	0.436737512610494	-2.69546988947109	-1.76198266271589	-3.82942432877977	-0.610116117668759	-0.207025290151123	-0.526462828031871	-2.46010510010612	-2.08889689016685	-0.36907355270613	-1.84034220360966	-5.03259803975268	-1.99375195391725	-1.17934218099394	-2.62786434565212	-3.53769425638023	-1.51732046954447	-3.20409530630435	-3.07988286749169	-0.808281212449399	-0.659004530931139	-0.32188468532944	-1.57625413679106	-0.962915123441916	-0.867449685181337	0.226042183726122	-0.9369766684496	-2.37588194172271	-0.144904080108216	-0.833814280198718	-0.80900150054061	-4.60322987993222	-1.18079493856523	-1.2285145269826	-1.76606555032672	-1.09218655139592	-0.235689724015827	0.907349906094969	-1.09596643425951	-4.59344139710114	0.771844947200038	-0.751799795650311	0.32051279408893	-0.392438515622026	-3.78369308262987	0.212363344197324	-1.23335046598551	0.823199646942225	-2.30617094685174	-1.54928276199553	-2.74832607424644	-2.50341463139273	-2.40601241399	-0.731041503187732	-0.512363643755979	-3.85966030765283	-3.75621556143035	-0.203379685477265	-3.91258230663917	-0.588279978726924	-1.29580191900741	-2.34099676713025	-3.76538441042161	-0.803228702781257	0.430101408525655	-3.65147970208587	-0.854611779374484	-1.04528199923001	-3.14303891684737	-0.0547174357028486	-0.854626589132758	-0.489797403971909	-0.0769685092031863	-2.22114002661602	-2.95645683355828	-0.9955379226268	-1.00993775843753	-1.09258053428825	0.830386430348197	-2.2623194087882	-0.141023469755485	-0.932483451265319	-0.854791201807942	-0.244069530374055	-0.972146323809392	-2.10106849939977	-2.79379592096187	-1.5420933331342	0.656585871897753	0.596014148041191	0.715242397819233	-0.705565653314004	-0.852349757799659	-1.31142472176239	-2.49153989245864	-4.27433042298981	-1.0003928013733	-1.67936223034135	-3.4564775123235	-0.992527399586461	-3.5661293407339	-0.763062759615117	-2.45643328936278	-1.20982827838387	-0.0603653862976605	-0.484771748449672	-2.47957056127076	-2.32437415028595	-0.809520853206497	-1.79431626882776	-2.16546367015699	-0.911054599103268	-3.43573357308046	-0.262606012959461	-2.41919989069101	-0.691360576765903	-2.83577002490698	-0.441324669094263	-1.7068190777707	-1.01737624055859	-2.92265015953808	-2.01223501439443	-1.74509490658363	-1.23444701760853	0.428283645318667	0.272608366757363	0.441309827113336	-4.32943394688585	-2.28755956300947	-0.338887000178723	-1.20303853244737	-1.09687723230785	-1.63324609616788	-1.07207166028297	-3.39154772562174	-0.192167830024943	-0.738989008609345	0.220244566899073	-2.57029647259008	-1.78657859819925	-1.12409468203156	0.224895303124813	-0.900747902100161	-0.140404416949363	-1.13000730105276	-0.85520253641644	0.744222426379803	-2.59884580471588	-1.36838310389692	-0.758756872307875	-1.59368783947629	-0.546343787293366	-1.23956225847152	-3.46425506796349	-1.31370227871711	-3.54405078157918	0.263151880413924	-0.0132541809209899	-0.307452486465681	-1.40335031527734	1.04450226331429	-0.632051420063211	-2.8757487864289	-0.950451925802678	-0.315903607806633	-1.43635765813526	-0.505246738712409	-0.632859977097654	-0.90918161619766	-1.27085059157825
